"ResultID","ProgElemID","ResultTitle_fr","Is_Efficiency","Document"
"NR011-0013-2017","OSFI-AII00","Le BSIF est perçu comme surveillant et supervisant efficacement les régimes de retraite.",0,"dp17"
"NR011-0014-2016","OSFI-AII00","Le BSIF communique efficacement ses attentes sous forme de consignes destinées aux acteurs sectoriels.",0,"drr16"
"NR011-0014-2017","OSFI-AII00","Le BSIF communique efficacement ses attentes sous forme de consignes destinées aux acteurs sectoriels.",0,"dp17"
"NR012-0001-2016","FORDQ-BNI00","Le bassin d’entreprises au Québec est renouvelé.",0,"drr16"
"NR012-0001-2017","FORDQ-BNI00","Le bassin d’entreprises au Québec est renouvelé.",0,"dp17"
"NR012-0002-2016","FORDQ-BNI00","Les entreprises du Québec sont compétitives.",0,"drr16"
"NR012-0002-2017","FORDQ-BNI00","Les entreprises du Québec sont compétitives.",0,"dp17"
"NR012-0003-2016","P1012-0002","Des entreprises sont démarrées.",0,"drr16"
"NR012-0003-2017","P1012-0002","Des entreprises sont démarées.",0,"dp17"
"NR012-0004-2016","P1012-0003","Les entreprises maintiennent ou améliorent leur performance.",0,"drr16"
"NR012-0004-2017","P1012-0003","Les entreprises maintiennent ou améliorent leur performance.",0,"dp17"
"NR012-0005-2016","FORDQ-BNJ00","Les régions du Québec ont une base économique renforcée.",0,"drr16"
"NR012-0005-2017","FORDQ-BNJ00","Les régions du Québec ont une base économique renforcée.",0,"dp17"
"NR012-0006-2016","P1012-0004","Les collectivités prennent en charge leur développement économique.",0,"drr16"
"NR012-0006-2017","P1012-0004","Les collectivités prennent en charge leur développement économique.",0,"dp17"
"NR012-0007-2016","P1012-0005","Les régions du Québec attirent des investissements.",0,"drr16"
"NR012-0007-2017","P1012-0005","Les régions du Québec attirent des investissements.",0,"dp17"
"NR012-0008-2016","FORDQ-BNK00","Les collectivités du Québec ont une économie renforcée.",0,"drr16"
"NR012-0008-2017","FORDQ-BNK00","Les collectivités du Québec ont une économie renforcée.",0,"dp17"
"NR012-0009-2016","P1012-0006","Les collectivités sont économiquement durables.",0,"drr16"
"NR012-0009-2017","P1012-0006","Les collectivités sont économiquement durables.",0,"dp17"
"NR012-0010-2017","P1012-0007","Les collectivités du Québec disposent d’infrastructures publiques améliorées.",0,"dp17"
"NR012-0012-2017","P1012-0008","Les collectivités stabilisent ou renforcent leur économie.",0,"dp17"
"NR013-0027-2016","P1013-0008","Les Canadiens et Canadiennes font confiance aux lois pénales et familiales du Canada",0,"drr16"
"NR013-0027-2017","P1013-0008","Les Canadiens et Canadiennes font confiance aux lois pénales et familiales du Canada",0,"dp17"
"NR013-0028-2017","P1013-0009","Un système de justice accessible à tous les citoyens canadiens",0,"dp17"
"NR013-0029-2016","JUS-ASB00","Les lois et les politiques en matière de justice favorisent un système de justice canadien équitable, adapté et accessible",0,"drr16"
"NR013-0029-2017","JUS-ASB00","Les lois et les politiques en matière de justice favorisent un système de justice canadien équitable, accessible et adapté",0,"dp17"
"NR013-0030-2016","P2013-0025","Capacité accrue des provinces et leurs régimes d’aide juridique d’offrir de l’aide juridique en matière criminelle aux personnes défavorisées sur le plan économique",0,"drr16"
"NR013-0030-2017","P2013-0025","Capacité accrue des provinces et leurs régimes d’aide juridique d’offrir de l’aide juridique en matière criminelle aux personnes défavorisées sur le plan économique",0,"dp17"
"NR013-0031-2016","P2013-0025","Les personnes admissibles sont représentées au tribunal pour que les causes cheminent",0,"drr16"
"NR013-0031-2017","P2013-0025","Les personnes admissibles sont représentées au tribunal pour que les causes cheminent",0,"dp17"
"NR013-0032-2016","P2013-0026","Les victimes d’actes criminels se font entendre de façon plus efficace dans le système de justice pénale",0,"drr16"
"NR013-0032-2017","P2013-0026","Les victimes d’actes criminels se font entendre de façon plus efficace dans le système de justice pénale",0,"dp17"
"NR013-0033-2016","P2013-0027","Un système de justice pour les jeunes qui appuie les priorités fédérales en matière de justice applicable aux jeunes",0,"drr16"
"NR013-0033-2017","P2013-0027","Un système de justice pour les jeunes qui appuie les priorités fédérales en matière de justice applicable aux jeunes",0,"dp17"
"NR013-0034-2016","P2013-0028","Un système de justice familiale qui appuie l’accès à l’information, aux services et aux programmes de justice familiale pour les Canadiens et les Canadiennes qui vivent une séparation ou un divorce",0,"drr16"
"NR013-0034-2017","P2013-0028","Un système de justice familiale qui appuie l’accès à l’information, aux services et aux programmes de justice familiale pour les Canadiens et les Canadiennes qui vivent une séparation ou un divorce",0,"dp17"
"NR013-0035-2016","P2013-0029","Un système de justice qui répond aux besoins des Autochtones en leur offrant des services et de l’information adaptés à leur culture",0,"drr16"
"NR013-0035-2017","P2013-0029","Un système de justice qui répond aux besoins des Autochtones en leur offrant des services et de l’information adaptés à leur culture",0,"dp17"
"NR013-0036-2016","P2013-0029","Les résidents des territoires ont accès à des services de justice (aide juridique, vulgarisation de l’information juridique, Programme d’assistance parajudiciaire aux Autochtones) qui répondent à leurs besoins et à leur situation uniques",0,"drr16"
"NR013-0036-2017","P2013-0029","Les résidents des territoires ont accès à des services de justice (aide juridique, vulgarisation de l’information juridique, Programme d’assistance parajudiciaire aux Autochtones) qui répondent à leurs besoins et à leur situation uniques",0,"dp17"
"NR013-0037-2016","P2013-0030","Les Canadiens et les Canadiennes ont accès à un système de justice pénale qui répond à leurs besoins dans la langue officielle de leur choix",0,"drr16"
"NR013-0037-2017","P2013-0030","Les Canadiens et les Canadiennes ont accès à un système de justice pénale qui répond à leurs besoins dans la langue officielle de leur choix",0,"dp17"
"NR013-0038-2016","P2013-0030","Les Canadiens et les Canadiennes ont accès à des renseignements juridiques concernant leurs droits et responsabilités dans la langue officielle de leur choix",0,"drr16"
"NR013-0038-2017","P2013-0030","Les Canadiens et les Canadiennes ont accès à des renseignements juridiques concernant leurs droits et responsabilités dans la langue officielle de leur choix",0,"dp17"
"NR013-0039-2016","P2013-0030","Les Canadiens et les Canadiennes dans les régions désignées qui ont reçu une contravention fédérale ont accès au système de justice dans la langue officielle de leur choix",0,"drr16"
"NR013-0039-2017","P2013-0030","Les Canadiens et les Canadiennes dans les régions désignées qui ont reçu une contravention fédérale ont accès au système de justice dans la langue officielle de leur choix",0,"dp17"
"NR013-0040-2016","JUS-ASA00","Les victimes d’actes criminels ont accès à de l’information sur leurs droits et sur les services et programmes fédéraux à leur disposition et/ou ont accès à un processus d’examen des plaintes concernant des programmes, services, lois ou politiques du gouvernement fédéral visant les victimes d’actes criminels",0,"drr16"
"NR013-0040-2017","JUS-ASA00","Les victimes d’actes criminels ont accès à de l’information sur leurs droits et sur les services et programmes fédéraux à leur disposition et/ou ont accès à un processus d’examen des plaintes concernant des programmes, services, lois ou politiques du gouvernement fédéral visant les victimes d’actes criminels",0,"dp17"
"NR013-0041-2016","JUS-ASA00","Les ministères et organismes fédéraux ainsi que d’autres intervenants reçoivent des recommandations du BOFVAC sur la manière d’apporter des changements en faveur des victimes d’actes criminels",0,"drr16"
"NR013-0041-2017","JUS-ASA00","Les ministères et organismes fédéraux ainsi que d’autres intervenants reçoivent des recommandations du BOFVAC sur la manière d’apporter des changements en faveur des victimes d’actes criminels",0,"dp17"
"NR013-0042-2016","JUS-ASA00","Les intervenants ont accès à des renseignements exacts et pertinents sur le Bureau et ses activités",0,"drr16"
"NR013-0042-2017","JUS-ASA00","Les intervenants ont accès à des renseignements exacts et pertinents sur le Bureau et ses activités",0,"dp17"
"NR013-0043-2016","JUS-ASE00","Les ministères fédéraux et les agences reçoivent des services juridiques de haute qualité",0,"drr16"
"NR013-0043-2017","JUS-ASE00","Les ministères fédéraux et les agences reçoivent des services juridiques de haute qualité",0,"dp17"
"NR013-0044-2016","JUS-ASE00","Les intérêts de la Couronne sont représentés devant les cours et tribunaux",0,"drr16"
"NR013-0044-2017","JUS-ASE00","Les intérêts de la Couronne sont représentés devant les cours et tribunaux",0,"dp17"
"NR013-9998-2016","P1013-0009","Efficience",1,"drr16"
"NR013-9999-2016","P1013-0009","Efficience",1,"drr16"
"NR014-0002-2016","HRSD-BJJ00","Les Canadiens, y compris ceux des groupes sous-représentés, et les travailleurs vulnérables ont l’occasion d’acquérir les compétences nécessaires pour trouver un emploi productif et le conserver.",0,"drr16"
"NR014-0002-2017","HRSD-BJJ00","Les Canadiens, y compris ceux des groupes sous-représentés, et les travailleurs vulnérables ont l’occasion d’acquérir les compétences nécessaires pour trouver un emploi productif et le conserver.",0,"dp17"
"NR014-0004-2016","HRSD-BJJ00","Les travailleurs disposent de la souplesse et du soutien pour profiter des possibilités d’emploi ou pour vivre une transition sur le marché du travail.",0,"drr16"
"NR014-0004-2017","HRSD-BJJ00","Les travailleurs disposent de la souplesse et du soutien pour profiter des possibilités d’emploi ou pour vivre une transition sur le marché du travail.",0,"dp17"
"NR014-0006-2016","P1014-0001","Les travailleurs qui doivent s’adapter ont accès à une aide financière temporaire.",0,"drr16"
"NR014-0006-2017","P1014-0001","Les travailleurs qui doivent s’adapter ont accès à une aide financière temporaire.",0,"dp17"
"NR014-0007-2016","P1014-0036","Les EDMT permettent aux provinces et aux territoires de verser des prestations d’assurance-emploi aux clients admissibles et d’offrir des services d’emploi à tous les Canadiens sans emploi",0,"drr16"
"NR014-0007-2017","P1014-0036","Les EDMT permettent aux provinces et aux territoires de verser des prestations d’assurance-emploi aux clients admissibles et d’offrir des services d’emploi à tous les Canadiens sans emploi",0,"dp17"
"NR014-0009-2016","P1014-0043","Grâce au soutien préalable à l’emploi, au développement des compétences et à la formation professionnelle axée sur la demande, un nombre de plus en plus important d’Autochtones obtiennent un emploi et sont intégrés au marché du travail canadien",0,"drr16"
"NR014-0009-2017","P1014-0043","Un nombre de plus en plus important d’Autochtones obtiennent un emploi et sont intégrés au marché du travail canadien",0,"dp17"
"NR014-0010-2016","P1014-0044","Grâce à des activités de formation professionnelle et de développement des compétences propres à des projets et fondées sur des partenariats, un nombre de plus en plus important d’Autochtones obtiennent un emploi et sont intégrés au marché du travail canadien",0,"drr16"
"NR014-0010-2017","P1014-0044","Un nombre de plus en plus important d’Autochtones obtiennent un emploi et sont intégrés au marché du travail canadien",0,"dp17"
"NR014-0011-2016","P1014-0040","Les jeunes ont accès à des programmes qui leur permettent d’acquérir les compétences et de profiter des expériences d’apprentissage et des possibilités dont ils ont besoin pour trouver et conserver un emploi ou pour retourner aux études.",0,"drr16"
"NR014-0011-2017","P1014-0040","Les jeunes ont accès à des programmes qui leur permettent d’acquérir les compétences et de profiter des expériences d’apprentissage et des possibilités dont ils ont besoin pour trouver et conserver un emploi ou pour retourner aux études.",0,"dp17"
