fiscal_yr,service_id,service_name_en,service_name_fr,service_standard_id,service_standard_en,service_standard_fr,type,channel,channel_comments_en,channel_comments_fr,target,volume_meeting_target,total_volume,performance,comments_en,comments_fr,target_met,standards_targets_uri_en,standards_targets_uri_fr,performance_results_uri_en,performance_results_uri_fr,owner_org,owner_org_title
2023-2024,2224,AAFC Contact Centre,Centre d’appels de la Direction des programmes du revenu agricole (DPRA),3261,Answer calls received within 60 seconds,On répond aux appels dans un délai de 60 secondes,TML,TEL,,,0.9,31283,31689,0.9872,,,Y,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,aafc-aac,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
2023-2024,2450,Service Feedback - Complaints,"Rétroaction sur les services - plaintes,",STAN00003850,"Our goal is to action the complaint, suggestion or compliment within 30 business days","Notre objectif est de traiter la plainte, la suggestion ou le compliment dans un délai de 30 jours ouvrables",TML,OTH,"This standard is applicable to the Online, Postal Mail, and Fax channels, however, the total annual volume satisfying the standard is not available by channel.","Cette norme s’applique aux canaux postaux, en ligne ou par télécopieur. Cependant, le volume annuel total qui respecte la norme ne sont pas disponibles par canal.",0.8,3665,14900,0.246,"The Service Feedback Program (SFP) results did not meet the target due to of a variety of uncontrollable and unanticipated factors. High volumes of service feedback and the complexity of cases recieved have affected the CRA's ability to meet the service standard. The CRA also experienced a service disruption during the early part of the year which caused delays in processing some cases in a timely manner. Additional temporary resources have been retained, and workflow efficiencies have been identified and are being prioritized and implemented to enable the Agency to improve its results in 2024-2025.","Les résultats du Programme de la rétroaction sur le service (PRS) n'ont pas atteint l'objectif en raison de divers facteurs incontrôlables et imprévus. Le volume élevé de rétroaction sur le service et la complexité des cas reçus ont eu une incidence sur la capacité de l'ARC à respecter la norme de service. L'ARC a également connu une interruption de service au début de l'année, ce qui a entraîné des retards dans le traitement de certains cas en temps opportun. Des ressources temporaires supplémentaires ont été conservées et des gains d'efficacité des flux de travail ont été identifiés et sont en cours de priorisation et de mise en œuvre pour permettre à l'Agence d'améliorer ses résultats en 2024-2025.",N,https://www.canada.ca/en/revenue-agency/services/about-canada-revenue-agency-cra/service-standards-cra/service-standards-2023-24.html,https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2023-24.html,N/A,S.O.,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2023-2024,SRV02816,Taxation Statistical Analyses and  Data Processing,Analyse statistique et traitement de données de l’impôt,STAN00005166,"The CRA’s service standard is to issue requested statistical information on or before a mutually agreed-upon service target date with a performance target of providing this information on or before this date 90% of the time. After receiving all the information required, the CRA and client will agree on a mutually acceptable date.","La norme de service de l’Agence est de communiquer les renseignements statistiques demandés au plus tard à une date cible de service convenue mutuellement, l’objectif de rendement étant de fournir ces renseignements au plus tard à cette date dans 90 % des cas.",TML,EML,N/A,S.O.,0.9,6,6,1.0,"The performance result for this data service is assessed in relation to the mutually agreed-upon service target date, with a performance target of providing the information on or before the date 90% of the time.","Le résultat en matière de rendement pour ce service de données est évalué par rapport à la date cible de service convenue mutuellement, avec un objectif de rendement de fournir l'information à la date cible ou avant celle-ci 90% du temps.",Y,Remissions for Service Fees - Canada.ca,Remissions for Service Fees - Canada.ca,N/A,S.O.,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2023-2024,3718,Problem Resolution,Solution de problèmes,STAN00006264,Our goal is to action the problem resolution case within 15 business days.,L’objectif est d’actionner les cas de solution de problèmes dans un délai de 15 jours ouvrables.,TML,EML,N/A,S.O.,0.95,32546,33832,0.962,N/A,S. O.,Y,https://www.canada.ca/en/revenue-agency/services/about-canada-revenue-agency-cra/service-standards-cra/service-standards-2023-24.html,https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2023-24.html,N/A,S.O.,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2023-2024,2,"Import Live Animal, Hatching Eggs and Germplasm (Semen and Embryos)","Importation d'animaux vivants, d'oeufs d'incubation et de germoplasme d'animaux",3716,Import Live Animals,Importation des animaux,TML,ONL,,,0.9,3177,3068,1.0355,,,Y,https://inspection.canada.ca/about-cfia/permits-licences-and-approvals/centre-of-administration-for-permissions/eng/1395348583779/1395348638922#fn1,https://inspection.canada.ca/a-propos-de-l-acia/permis-licences-et-approbations/centre-d-administration-pour-les-permissions/fra/1395348583779/1395348638922,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,3,Export Food - Health/Sanitary Certificate,Exportations d'aliments - Certificats de santé ou de salubrité,STAN00005944,Certificate of Free Sale,Certificat de vente libre,TML,PERSON,,,0.9,389,389,1.0,,,Y,https://inspection.canada.ca/en/inspect-and-protect/food-safety/say-hello-certificate-free-sale,https://inspection.canada.ca/fr/inspecter-proteger/salubrite-aliments/dites-bonjour-au-certificat-vente-libre,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,3,Export Food - Health/Sanitary Certificate,Exportations d'aliments - Certificats de santé ou de salubrité,STAN00005079,Certificate of Free Sale,Certificat de vente libre,TML,ONL,,,0.9,7875,7875,1.0,,,Y,https://inspection.canada.ca/en/inspect-and-protect/food-safety/say-hello-certificate-free-sale,https://inspection.canada.ca/fr/inspecter-proteger/salubrite-aliments/dites-bonjour-au-certificat-vente-libre,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,4,Food Recalls and safety alerts,Rappels d'aliments et avis de sécurité,36,Food Recall Warning Postings - Class I,Avis de rappel d'aliments - Classe I,TML,ONL,Web postings/notifications,Publications/notifications Web,0.9,51,52,0.9808,,,Y,https://inspection.canada.ca/en/inspect-and-protect/food-safety/say-hello-certificate-free-sale,https://inspection.canada.ca/fr/inspecter-proteger/salubrite-aliments/dites-bonjour-au-certificat-vente-libre,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,1978,Safe Food for Canadians Licence,Licence relatives à la salubrité des aliments au Canada,STAN00005926,Simple Application,Demande simple,TML,ONL,,,0.9,8266,8316,0.994,,,Y,https://inspection.canada.ca/about-cfia/permits-licences-and-approvals/centre-of-administration-for-permissions/eng/1395348583779/1395348638922#proc,https://inspection.canada.ca/a-propos-de-l-acia/permis-licences-et-approbations/centre-d-administration-pour-les-permissions/fra/1395348583779/1395348638922,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,1978,Safe Food for Canadians Licence,Licence relatives à la salubrité des aliments au Canada,STAN00005927,Pre-Issuance Verification,Vérification avant délivrance,TML,ONL,,,0.9,681,697,0.977,,,Y,https://inspection.canada.ca/about-cfia/permits-licences-and-approvals/centre-of-administration-for-permissions/eng/1395348583779/1395348638922#proc,https://inspection.canada.ca/a-propos-de-l-acia/permis-licences-et-approbations/centre-d-administration-pour-les-permissions/fra/1395348583779/1395348638922,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,1978,Safe Food for Canadians Licence,Licence relatives à la salubrité des aliments au Canada,STAN00005928,Simple Application,Demande simple,TML,POST,,,0.9,14,14,1.0,,,Y,https://inspection.canada.ca/about-cfia/permits-licences-and-approvals/centre-of-administration-for-permissions/eng/1395348583779/1395348638922#proc,https://inspection.canada.ca/a-propos-de-l-acia/permis-licences-et-approbations/centre-d-administration-pour-les-permissions/fra/1395348583779/1395348638922,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,1979,Access to Information Request,Demande d'accès à l'information,2357,Access to Information and Privacy Request,Demande d'accès à l'information et la protection des renseignements personnels - 30 jours,TML,ONL,,,0.9,197,223,0.8834,,,N,https://inspection.canada.ca/en/about-cfia/transparency/atip/access-information-request,https://inspection.canada.ca/fr/propos-lacia/transparence/aiprp/demande-dacces-linformation,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,1979,Access to Information Request,Demande d'accès à l'information,2358,Privacy Act Request,une demande en vertu de la Loi sur la protection des renseignements personnel - 30jours,TML,ONL,,,0.9,7,25,0.28,,,N,https://inspection.canada.ca/en/about-cfia/transparency/atip/request-under-privacy-act,https://inspection.canada.ca/fr/propos-lacia/transparence/aiprp/demande-vertu-lprp,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,SRV02738,General Enquiries,Demande de renseignements généraux par téléphone,STAN00005171,Business Enquiries,Requêtes d'entreprises,TML,TEL,CFIA-CoA-SFCR,ACIA-CdA-RSAC,0.8,22891,23123,0.99,,,Y,N/A - Various,N/A - Various,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,SRV02738,General Enquiries,Demande de renseignements généraux par téléphone,STAN00005172,General Enquiries,Requêtes générales,TML,TEL,All business lines,Tous les secteurs d'activités,0.8,17617,18943,0.93,,,Y,N/A - Various,N/A - Various,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
2023-2024,SRV02665,Veterinary Biologics Serial Release,Mise en circulation des séries de produits biologiques vétérinaires,STAN00005104,Veterinary Biologics Serial Release,Mise en circulation de série de produits biologiques vétérinaires,TML,EML,,,0.9,290,303,0.9571,,,Y,https://inspection.canada.ca/en/about-cfia/acts-and-regulations/service-standards/veterinary-biologics/serial-release,https://inspection.canada.ca/fr/propos-lacia/lois-reglements/normes-service/programme-relatif-aux-produits-biologiques-veterin/mise-circulation-series,Not applicable,Not applicable,cfia-acia,Canadian Food Inspection Agency | Agence canadienne d'inspection des aliments
