dept_code,type,name_en,name_fr,pa_last_year_5_auth,pa_last_year_5_exp,pa_last_year_4_auth,pa_last_year_4_exp,pa_last_year_3_auth,pa_last_year_3_exp,pa_last_year_2_auth,pa_last_year_2_exp,pa_last_year_1_auth,pa_last_year_1_exp
EA,g,Grants for the Canadian International Innovation Program,Subventions pour le Programme canadien de l'innovation à linternational,,,,,,,500000.0,0.0,500000.0,278818.0
EA,g,Grants for the Asia Pacific Foundation of Canada in the Indo-Pacific Region Program,Subventions à l'appui du Programme de la Fondation Asie Pacifique du Canada dans la région Indo-Pacifique,,,,,,,,,4098647.0,4098647.0
EA,o,(S) Payments to International Financial Institutions—Direct payments (International Development (Financial Institutions) Assistance Act),(S) Paiements aux institutions financières internationales – Paiement directs (Loi d'aide au développement international (institutions financières)),260230820.0,260230820.0,257017743.0,257017743.0,337566994.0,337566994.0,240228815.4,240228815.4,248558958.92,248558958.92
EA,o,(S) Payments to the Development Finance Institute Canada - Crown Corpo,(S) Paiements à l'Institut de financement du développement Canada  Corpo Couronne,,,,,,,,,101000000.0,101000000.0
EC,c,Assessed contribution to the World Meteorological Organization,Contribution obligatoire à l'Organisation météorologique mondiale,2626085.0,2626085.0,5005706.0,5005706.0,0.0,0.0,5319999.0,5319998.59,2927559.0,2927558.15
EC,c,Assessed contribution to the Commission for Environmental Cooperation,Contribution obligatoire à la Commission de coopération environnementale,6595320.0,6595320.0,2363342.0,2363342.0,4402573.0,4402573.0,3460777.0,3411390.0,3630945.0,3630945.0
EC,c,Assessed contribution to the Convention on International Trade in Endangered Species of Wild Fauna and Flora,Contribution obligatoire à la Convention sur le commerce international des espèces de faune et de flore sauvages menacées d'extinction,418177.0,418177.0,0.0,0.0,4435.0,4435.0,490000.0,458077.08,242711.41,242711.41
EC,c,Assessed contribution to the Convention on Wetlands of International Importance (Ramsar Convention),Contribution obligatoire à la Convention relative aux zones humides d'importance internationale (Convention de Ramsar),193000.0,193000.0,200000.0,200000.0,0.0,0.0,387700.0,387700.0,207400.0,207400.0
EC,c,Assessed contribution to the International Network for Bamboo and Rattan,Contribution obligatoire au besoin international sur le bambou et le rotin,37921.0,37921.0,34894.0,34894.0,36263.0,36263.0,39000.0,38206.56,38581.48,38581.48
EC,c,Assessed contribution to the Minamata Convention on Mercury,Modalités relatives aux contributions obligatoires du Canada à la Convention de Minamata sur le mercure,171377.0,171377.0,100421.0,100421.0,148823.0,148822.0,200000.0,102567.09,164658.39,164658.39
EC,c,Assessed contribution to the Organization for Economic Co-operation and Development,Contribution obligatoire à l'Organisation de coopération et de développement économiques,121214.0,121214.0,106001.0,106001.0,120841.0,120841.0,134214.0,133339.8,150173.0,149808.52
EC,c,Contributions in support of the Youth Employment and Skills Strategy,Contributions à l'appui de la Stratégie emploi et compétences jeunesse,2909000.0,2909000.0,37813500.0,37813500.0,14337000.0,14337000.0,18054021.0,18029021.0,18071803.0,18071803.0
EC,c,Contributions in support of the Low Carbon Economy Fund,Contributions au Fonds pour une économie à faibles émissions de carbone,598890546.0,280907138.0,421242415.0,243351621.0,349760922.0,190825185.0,635465738.0,237167987.86,257832265.0,192118466.05
EC,c,Contributions to the Federation of Canadian Municipalities for the Green Municipal Fund,Contribution à la Fédération canadienne des municipalités pour le Fonds municipal vert,,,,,,,,,530000000.0,530000000.0
EC,c,Contributions in support of the Impact Assessment and Regulatory System,Contributions à l'appui du Système d'évaluation des impacts et de réglementation,2783255.0,2783255.0,3127400.0,3127400.0,3382400.0,3382400.0,4178000.0,4170600.0,3940400.0,3893395.14
EC,c,Contributions in support of Taking Action on Clean Growth and Climate Change,Contributions à l'appui de la prise de mesures sur la croissance propre et les changements climatiques,29979853.0,25791807.0,26696289.0,23435023.0,26828688.0,25485021.0,28271788.0,28199951.75,35416171.0,34983604.15
EC,c,Contributions in support of the Canada Nature Fund,Contributions à l'appui du Fonds canadien pour la nature,166613783.0,166613783.0,176248356.0,163288963.0,293355922.0,243135370.0,298791332.0,298531157.67,338906043.0,324635264.64
EC,c,Contributions in support of Conserving Nature,Contributions à l'appui de la préservation de la nature,26354591.0,25575962.0,58914967.0,57103485.0,74615667.0,73674267.0,153201262.0,151362708.86,113713901.72,110392971.04
EC,c,Contributions in support of Predicting Weather and Environmental Conditions,Contributions à l'appui des prévisions des conditions météorologiques et environnementales,2019466.0,2019466.0,2411644.0,2411644.0,3766638.0,3766638.0,3706260.0,3509371.27,3537566.0,3489042.34
EC,c,Contributions in support of Preventing and Managing Pollution,Contributions à l'appui de la prévention et de la gestion de la pollution,28135489.0,24049566.0,34753161.0,26521747.0,44327967.0,33930857.0,47609367.0,47287768.44,26295303.0,26026133.51
EC,c,"(S) Climate Action Support Payments (Climate Action Incentive Fund) (Budget Implementation Act, 2019, No. 1 - S.C. 2019, c.29)","(S) Paiements visant à appuyer la lutte contre les changements climatiques (Fonds d'incitation à l'action pour le climat) (Loi no1 d'exécution du budget de 2019 [L.C. 2019, ch. 29])",75871081.0,75871081.0,,,,,,,,
EC,c,(S) Payments to support students and youth impacted by COVID-19 pursuant to the Public Health Events ofNational Concern Payments Act,(S) Paiements pour soutenir les étudiants et les jeunes touchés par la COVID-19 en vertu de la Loi sur les paiements relatifs aux événements de santé publique d'intérêt national,11060000.0,11060000.0,,,,,,,,
EC,c,Contributions in support of Canada's International Climate Finance Program,Contributions à l'appui de la participation du Canada au financement international de la lutte contre les changements climatiques,,,,,31450000.0,31450000.0,22997550.0,22997550.0,23987450.0,23987450.0
EC,c,(S) Contributions in support of the Output-Based Pricing System Proceeds Fund,(S) Contributions dans le cadre du Fonds issu des produits du système de tarification fondé sur le rendement,,,,,12050308.0,12050308.0,75825140.15,75825140.15,144672428.86,144672428.86
EC,c,(S) Contributions in support of the Fuel Charge Proceeds Return Program,(S) Contributions à l'appui du Programme de renvoi des produits de la redevance sur les combustibles,,,,,,,0.0,0.0,,
EC,g,Grants for the Implementation of the Montreal Protocol on Substances that Deplete the Ozone Layer,Subventions pour la mise en œuvre du Protocole de Montréal relatif à des substances qui appauvrissent la couche d'ozone,2553643.0,2553643.0,2849912.0,2849912.0,3517500.0,3517500.0,3290157.0,3290156.07,3740000.0,3739216.0
EC,g,Grants in support of Weather and Environmental Services for Canadians,Subvention à l'appui de Services météorologiques et environnementaux pour les Canadiens,21000.0,21000.0,27000.0,23000.0,18000.0,18000.0,15000.0,15000.0,44000.0,44000.0
EC,g,Grants in support of Taking Action on Clean Growth and Climate Change,Subventions à l'appui de la prise de mesures sur la croissance propre et les changements climatiques,2994273.0,2994273.0,3404833.0,2970023.0,625545.0,560560.0,877500.0,877500.0,195554.0,165701.24
EC,g,Grant under the Innovative Solutions Canada program,Subvention au programme Solutions innovatrices Canada,2096212.0,2096212.0,1600000.0,400000.0,1080000.0,1024148.0,1250000.0,1249237.0,1600000.0,1599679.0
EC,g,"(S) Climate Action Support Payments (Climate Action Incentive Fund) (Budget Implementation Act, 2019, No. 1 - S.C. 2019, c.29)","(S) Paiements visant à appuyer la lutte contre les changements climatiques (Fonds d'incitation à l'action pour le climat) (Loi no1 d'exécution du budget de 2019 [L.C. 2019, ch. 29])",19310835.0,19310835.0,,,,,,,,
EC,g,Grants in support of Preventing and Managing Pollution,Subventions à l'appui de la prévention et de la gestion de la pollution,,,,,,,0.0,0.0,,
EC,g,Grants in support of the Low Carbon Economy Fund,Subventions à l'appui du Fonds pour une économie à faibles émissions de carbone,2500000.0,0.0,2500000.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0
EC,g,Grants in support of Canada's International Climate Finance Program,Subventions à l'appui de la participation du Canada au financement international de la lutte contre les changements climatiques,,,6175000.0,6175000.0,11282500.0,11282500.0,27952293.0,27952293.0,21472550.0,21472550.0
EC,g,(S) Grant Program to Return Fuel Charge Proceeds to Indigenous Governments,(S) Programme de subventions pour retourner le produit de la redevance sur les combustibles aux gouvernements autochtones,,,,,,,,,88068209.0,88068209.0
FEDNO,c,Contributions under the Northern Ontario Development Program,Contributions en vertu du programme du Fonds spécial pour le développement du Nord de l'Ontario,,,44580817.0,44574607.0,61075827.0,67066949.0,25440000.0,24918333.0,27435000.0,27191738.0
FEDNO,c,Contributions under the Regional Economic Growth through Innovation Program,Contributions au titre du programme de Croissance économique régionale par l'innovation,,,37004093.0,27535673.0,47982239.0,41394313.0,22267414.0,22354639.0,11332218.0,11617378.0
FEDNO,c,Contributions under the Community Futures Program,Contributions en vertu du Programme de développement des collectivités,,,9138089.0,7585849.0,8360008.0,8447089.0,8360008.0,8401906.0,8360008.0,8318110.0
FEDNO,c,Contributions under the Economic Development Initiative - Official Languages,Contributions en vertu de l'Initiative de développement économique - Langues officielles,,,604752.0,604752.0,800000.0,829576.0,800000.0,800000.0,800000.0,800000.0
FEDNO,g,Grants under the Northern Ontario Development Program,Subventions en vertu du programme de développement du Nord de l'Ontario,,,,,1000000.0,0.0,1000000.0,0.0,0.0,0.0
FEDSO,c,Contributions for Southern Ontario Prosperity Program,Contributions pour le Programme pour la prospérité du Sud de l'Ontario,69117453.0,69117453.0,143463012.0,133733947.0,347558662.0,300978682.0,93028639.0,91232967.0,39231190.0,39231190.0
FEDSO,c,(S) Contributions under the Community Futures Program,(S) Contributions en vertu du Programme de développement des collectivités,53647737.0,53647737.0,,,,,0.0,0.0,0.0,0.0
FEDSO,c,Contributions under the Community Futures Program,Contributions en vertu du Programme de développement des collectivités,40989254.0,40989254.0,11285992.0,11285992.0,11285992.0,11285992.0,13289110.0,13289110.0,13289110.0,13289110.0
FEDSO,c,(S) Contributions under the Regional Economic Growth through Innovation program,(S) Contributions en vertu du programme de Croissance économique régionale par l'innovation,183872116.0,183872116.0,,,,,0.0,0.0,0.0,0.0
FEDSO,c,Contributions under the Regional Economic Growth through Innovation program,Contributions en vertu du programme de Croissance économique régionale par l'innovation,306654518.0,306654518.0,227212975.0,211624932.0,296338772.0,240822254.0,312906803.0,311132101.0,163547769.0,163547769.0
FEDSO,g,Grant to the Corporation of the City of Brantford,Subvention à la Corporation de la Ville de Brantford,712500.0,712500.0,,,,,,,,
FEDSO,g,Grants under the Southern Ontario Prosperity Program,Subventions en vertu du Programme pour la prospérité du Sud de l'Ontario,,,,,0.0,0.0,0.0,0.0,0.0,0.0
FEDSO,g,Grants under the Regional Economic Growth through Innovation program,Subventions en vertu du programme Croissance économique régionale par l'innovation,,,,,0.0,0.0,,,,
