year,service,cra_business_ids_collected,SIN_collected,phone_inquiry_count,phone_application_count,phone_inquiry_and_application_count,online_inquiry_count,online_application_count,live_application_count,mail_application_count,email_application_count,fax_application_count,other_application_count,comment_en,comment_fr
2018,1651,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Volume not available for this service,Volume non disponible pour ce service
2019,1652,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1653,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1656,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1657,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1661,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Volume not available for this service,Volume non disponible pour ce service
2018,166,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Number of Telephone Enquiries: N/A - Service unavailable through this channel 
Number of Website Visits (Information-Based Services): N/A - Service unavailable through this channel 
Number of Online Applications: N/A - Service unavailable through this channel 
Number of In-Person Applications: N/A - Service unavailable through this channel
Number of Applications by Mail: N/A - Service unavailable through this channel
Number of Applications Through Other Channels (i.e. Email, Fax): N/A - Service unavailable through this channel","Nombre de demandes téléphoniques : s.o. - Service indisponible via ce mode de communication
Nombre de visites sur le site (service axés sur l'information) : s.o. - Service indisponible via ce mode de communication
Nombre d'applications en ligne : s.o. - Service indisponible via ce mode de communication
Nombre de demandes en personne : s.o. - Service indisponible via ce mode de communication
Nombre de candidatures par courrier : s.o. - Service indisponible via ce mode de communication
Nombre de demandes soumises par l'entremise d'un autre mode de prestation (c.-à-d. courriel ou fax) : s.o. - Service indisponible via ce mode de communication"
2019,1670,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1672,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1673,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1674,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1675,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1676,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1677,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Website visits are not relevant.  A more accurate portrayal is through the number of jobs processed or the number of data retrieval/downloads -  from the CADC servers


The service is offered through the following channels: 
• Online","Le nombre de visites du site Web n'est pas pertinent pour ce service. Une représentation plus précise du volume d'affaire  peut être obtenue par le nombre de travaux traités ou le nombre d'extraction/téléchargement de données - à partir des serveurs du CCDA.

Le service est offert par les voies suivantes:
• en ligne"
2018,1696,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SIN: This identification information is not required for a business or an individual.,NAS: Cette information d'identification n'est pas requise pour une entreprise ou un individu.
2018,1697,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"# of telephone enquires/of applications through other channels: enquires are tracked based on how they were responded to (i.e. email, mail) not how the enquiry was originally received. # of website visits: external cliends have access to information on canada.gc.ca regarding services, our unit does not have the statistics for this site. # of online appliations, we do not provide an online form, rather external clients can contact by email/phone.","Le nombre de demandes de renseignements téléphoniques, de demandes par le biais d'autres canaux: les demandes de renseignements sont suivies en fonction de la façon dont elles ont été traitées (courrier électronique, courrier) et non de la manière dont la demande de renseignements a été reçue à l'origine. Nombre de visites sur le site Web: les clients externes ont accès à l’information sur canada.gc.ca concernant les services, notre unité n’a pas les statistiques pour ce site. Nombre d'applications en ligne, nous ne fournissons pas de formulaire en ligne, mais les clients externes peuvent contacter par courrier électronique / téléphone."
2018,1698,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Client will register for a personalized account/enrol.
Client will establish credentials and authenticate using the Credential Broker Service or GCKey.
Client will complete and send an application, receive confirmation of application receipt/status or make a payment.
Client will be notified of a decision or status.
Client will receive a payment, authorization, permit, licence, certification and consultation.","Client crée un compte personnalisé/s’inscrit.
Client établit un justificatif d’identité et s’authentifie à l’aide du Service de courtier de justificatifs d’identité ou de la CléGC.
Client remplit et envoie une demande, reçoit la confirmation de la réception/de l’état de la demande ou effectue un paiement.
Client est avisé d’une décision ou de l’état de la demande.
Client reçoit un paiement, une autorisation, un permis, une licence, un certificat ou une consultation."
2020,1707,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,170,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1711,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1715,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1716,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1724,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Jacob Finkelman Library does not currently systematically track statistics related to its provision of services.,La Bibliothèque Jacob Finkelman ne capte pas présentement de façon systématique les statistiques reliés à sa livraison de services.
2019,1724,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Statistics are not kept for those enquiries.,Les statistiques ne sont pas compilées pour ces demandes.
2019,172,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1752,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This service does not utilize the following service delivery channels, and therefore data on use of these channels is not applicable:  Online Applications, In-Person Applications.","Ce service n’utilise pas les canaux de prestation de services suivants et, par conséquent, les données relatives à l’utilisation de ces canaux ne sont pas applicables : applications en ligne, applications en personne."
2019,1831,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,1832,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1840,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Information is not yet provide,L'information n'est pas encore fournie
2019,1863,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2020,1863,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,192,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The number of telephone inquiries and website visits cannot be reported, as inquires and visits for contract policing services cannot be differentiated from those for other services and activities conducted by the RCMP. Clients do not need to submit applications to access Contract Policing services.","Le nombre de demandes de renseignements par téléphone et de visites du site Web ne peut pas être indiqué, car les demandes et les visites liées aux services de police contractuels ne peuvent pas être différenciées de celles qui portent sur d'autres services/activités de la GRC. Les clients n'ont pas besoin de soumettre une demande pour accéder aux services de police contractuels."
2019,192,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The number of telephone inquiries and website visits cannot be reported, as inquires and visits for contract policing services cannot be differentiated from those for other services and activities conducted by the RCMP. Clients do not need to submit applications to access Contract Policing services.",Translation pending
2019,1933,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Health Canada is one of the main departments leading the response to the Covid19 pandemic. Due to competing priorities we are not able to provide complete information on volume received by delivery channel at this time.,"Santé Canada est l'un des principaux ministères qui dirigent la réponse à la pandémie de Covid19. En raison de priorités concurrentes, nous ne sommes pas en mesure de fournir à l'heure actuelle des informations complètes sur le volume reçu par canal de distribution."
2018,1934,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data not available,Données non disponibles
2018,1935,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data not available,Données non disponibles
2018,1937,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data not available,Données non disponibles
2018,1938,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data not available,Données non disponibles
2018,1941,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Data not available,Données non disponibles
2019,1942,Y,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Health Canada is one of the main departments leading the response to the Covid19 pandemic. Due to competing priorities we are not able to provide complete information on volume received by delivery channel at this time.,"Santé Canada est l'un des principaux ministères qui dirigent la réponse à la pandémie de Covid19. En raison de priorités concurrentes, nous ne sommes pas en mesure de fournir à l'heure actuelle des informations complètes sur le volume reçu par canal de distribution."
2018,1952,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Number of interactions not currently available.,Nombre d'interactions non disponibles actuellement.
2019,1957,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Applications are only accepted by mail

Health Canada is one of the main departments leading the response to the Covid19 pandemic. Due to competing priorities we are not able to provide complete information on volume received by delivery channel at this time.","Les demandes sont seulement acceptés par la poste

Santé Canada est l'un des principaux ministères qui dirigent la réponse à la pandémie de Covid19. En raison de priorités concurrentes, nous ne sommes pas en mesure de fournir à l'heure actuelle des informations complètes sur le volume reçu par canal de distribution."
2018,1961,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Number of interactions not currently available.,Nombre d'interactions non disponibles actuellement.
2018,1962,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Number of interactions not currently available.,Nombre d'interactions non disponibles actuellement.
2018,1963,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Number of interactions not currently available.,Nombre d'interactions non disponibles actuellement.
2018,1964,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Number of interactions not currently available.,Nombre d'interactions non disponibles actuellement.
2018,1965,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Number of interactions not currently available.,Nombre d'interactions non disponibles actuellement.
2018,1966,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Number of interactions not currently available.,Nombre d'interactions non disponibles actuellement.
2018,1967,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Number of interactions not currently available.,Nombre d'interactions non disponibles actuellement.
2018,1968,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1969,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1970,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1971,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,1972,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,204,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2020,2101,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2020,2102,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2020,2103,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,2134,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,2151,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2019,2152,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,278,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S.O.
2018,280,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S.O.
2018,282,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S.O.
2018,283,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S.O.
2018,284,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S.O.
2019,284,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2018,339,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S.O.
2018,351,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,We did not engage in a call for the Guns and Gangs Violence Action Fund in 2018-19.,Nous n'avons pas lancé d'appel pour le Fonds d’action contre la violence liée aux armes à feu et aux gangs en 2018-19.
