id,subject_class,subject_id,fyear1,fyear2,topic_keys,footnote_en,footnote_fr
1682,program,CBSA-ISS06,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","As 2019–20 represents the CBSA’s second year of transition to the new reporting structure under its Departmental Results Framework, the Agency continues to enhance planning and reporting capabilities by program inventory to ensure proper alignment of authorities and expenditures.","Puisque 2019-2020 marque la deuxième année de sa transition à la nouvelle structure de rapport prévue à son Cadre ministériel des résultats, l’Agence continue d’aiguiser ses capacités de planification et d’établissement de rapports pour chaque répertoire des programmes, de façon à faire concorder ses autorisations et ses dépenses."
1683,program,CBSA-ISS08,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","As 2019–20 represents the CBSA’s second year of transition to the new reporting structure under its Departmental Results Framework, the Agency continues to enhance planning and reporting capabilities by program inventory to ensure proper alignment of authorities and expenditures.","Puisque 2019-2020 marque la deuxième année de sa transition à la nouvelle structure de rapport prévue à son Cadre ministériel des résultats, l’Agence continue d’aiguiser ses capacités de planification et d’établissement de rapports pour chaque répertoire des programmes, de façon à faire concorder ses autorisations et ses dépenses."
1684,program,CBSA-ISS09,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","As 2019–20 represents the CBSA’s second year of transition to the new reporting structure under its Departmental Results Framework, the Agency continues to enhance planning and reporting capabilities by program inventory to ensure proper alignment of authorities and expenditures.","Puisque 2019-2020 marque la deuxième année de sa transition à la nouvelle structure de rapport prévue à son Cadre ministériel des résultats, l’Agence continue d’aiguiser ses capacités de planification et d’établissement de rapports pour chaque répertoire des programmes, de façon à faire concorder ses autorisations et ses dépenses."
1685,program,OPSIC-BTS01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","In 2019–20 the actual spending was below the planned spending. This was mainly a result of a decrease in our planned full-time equivalent levels. The planned hirings in our Departmental Plan were based on an estimated increase in files. The increase was lower than anticipated and as a result, so were our staffing needs.","En 2019-2020, les dépenses réelles étaient inférieures par rapport aux dépenses prévues. Cela s’explique principalement par une diminution du nombre d’équivalents temps plein prévus. Les embauches prévues dans notre plan ministériel étaient fondées sur une augmentation estimée des dossiers. L’augmentation était inférieure aux prévisions et, par conséquent, nos besoins en dotation l’étaient aussi."
1686,program,OPSIC-ISS00,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",No significant difference between planned and actual resources.,Aucune différence significative entre les ressources prévues et les ressources réelles.
1687,program,OCI-BVL01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","In fiscal 2019-20, nearly all positions in OCI were staffed for the first time.  However, new collective agreement with increased rates of pay and retro-payments to staff from agreements dating back to 2018, meant that over $400,000 in back-pay was paid to staff that was not forecasted in the budget.  The delays from Phoenix processing and correcting of staff pay placed a substantial financial pressure on the organization.","En 2019-2020, pour la première fois, presque tous les postes du BEC étaient pourvus. Cependant, la nouvelle convention collective prévoyant une augmentation des taux de rémunération et des paiements rétroactifs au personnel, en vertu d’accords remontant à 2018, a exigé le versement au personnel de plus de 400 000 $ en salaires rétroactifs, somme qui n’avait pas été prévue dans le budget. Les retards liés au traitement et à la correction des salaires du personnel, dans le système Phénix, ont exercé une pression financière considérable sur l’organisation."
1688,program,OCI-ISS00,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The COVID-19 pandemic impacted OCI operations at their very core, resulting in the activation of our Business Continuity Plan in mid-March. As an essential service providing critical external prison oversight, around 90% of staff had to work from home and the office suspended all of our planned visits to penitentiaries. These results in the non-utilization of planned expenses such as travel, car rental and other related costs .Thus, the difference of $122,373.68 between actuals and planned results in this reporting period.","La pandémie de la COVID-19 a eu des conséquences sur l’essence même des activités principales du BEC, ce qui a entraîné le lancement du plan de continuité des activités à la mi-mars. Pour fournir un service essentiel et assurer une surveillance essentielle à l’extérieur des prisons, environ 90 % des membres du personnel ont dû travailler à domicile, et le bureau a suspendu toutes ses visites prévues dans les pénitenciers. Ceux-ci ont entrainé la non-utilisation des dépenses prévues telles que les frais de voyage, de location de voiture et autres frais connexes, d'où la différence de 122 373,68 $ entre les résultats réels et prévus au cours de cette période."
1689,program,ISC-BNO04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Mostly DRF realignments. 
 
Variance related to salary risk managed in OCSA covered by a transfer from non-salary to salary in order to reduce salary deficit and offset OCSA salary risk managed pressure.","Principalement réalignements du CMR. 
 
Écart lié au risque salarial géré par le Bureau de la Conseillère scientifique en chef (BCSC) couvert par un transfert d’un poste non salarial à un poste salarial afin de réduire le déficit salarial et de compenser la pression liée au risque salarial géré par le BCSC."
1690,program,ISC-BNN05,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",Mostly DRF realignments,Principalement réalignements du CMR
1691,program,PCO-BWW04,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE",The variance is mainly due to delays in activities that were planned in prior years.,L'écart est principalement attribuable au fait que des activités prévues pour les années antérieures ont été retardées.
1692,program,CICS-BWV01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","FTEs in Intergovernmental Conference Services have decreased following the retirement and unexpected departures of employees in recent years. Although still below the planned FTE at fully staffed levels, CICS continues to proactively run several competitions to fill the remaining vacancies, and expects to do so in the coming fiscal year.","Les ETP des Services aux conférences intergouvernementales ont diminué à la suite de la retraite et du départ imprévu d’employés au cours des dernières années. Leur nombre est toujours inférieur au nombre d’ETP prévu si tous les postes étaient dotés, et le SCIC continue de tenir plusieurs concours de façon proactive afin de pourvoir le reste des postes vacants, ce qu’il s’attend à faire durant le prochain exercice."
1693,program,CICS-ISS00,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","The one FTE increase is due to overlap stemming from planned leave for a critical role. Additionally, one employee split time between the two CICS activity codes, resulting in the increase of 1 FTE, mainly due to rounding.",L’augmentation d’un ETP s’explique par un chevauchement attribuable au départ prévu du titulaire d’un poste essentiel. Elle découle aussi du fait qu’un employé a réparti son temps entre les deux codes d’activité du SCIC (surtout en raison de l’arrondissement).
1694,program,WDO-BNW01,2019-20,2019-20,"EXP,DRR_EXP,FTE,DRR_FTE","Actual spending plans in Innovation was lower than expected in order to support additional project approvals for Business Scale Up and Productivity, and Regional Innovation Ecosystem program streams in the Business Growth program.  
 
Actual FTE utilization is higher than planned because of increased activities to support project review and approvals for Business Scale Up and Productivity, and Regional Innovation Ecosystem program streams.","Les plans de dépenses réels dans le domaine de l’innovation ont été moins élevés que prévu afin de soutenir l’approbation de projets supplémentaires pour les volets Croissance et productivité des entreprises et Écosystèmes d’innovation régionaux du programme CERI. 
 
L’utilisation d’ETP réels est plus élevée que prévu en raison de l’augmentation des activités de soutien à l’examen de projets et les approbations pour les volets Croissance et productivité des entreprises et Écosystèmes d’innovation régionaux du programme CERI."
