"id","subject_id","name_en","name_fr","is_efficiency","doc"
"6072-2018","INDSC-BWS05","Indigenous Services Canada funded Family Violence-related activities are community driven.","Les activités liées à la violence familiale financées par Services aux Autochtones Canada sont axées sur la collectivité",0,"dp18"
"6073-2018","INDSC-BWS06","Coalitions are active or established","Les coalitions sont actives ou établies",0,"dp18"
"6074-2018","INDSC-BWT01","Indigenous communities are supported in developing their vision, priorities, and required capacity to improve their social and economic determinants","Les communautés autochtones sont soutenues dans l'élaboration de leur vision, de leurs priorités et de la capacité requise pour améliorer leurs déterminants sociaux et économiques",0,"dp18"
"6075-2018","INDSC-BWT04","Housing infrastructure meets the needs of First Nation communities on-reserve","Les infrastructure de logement rencontrent les besoins des Premières Nation sur réserves",0,"dp18"
"6076-2018","INDSC-BWT03","First Nation communities have infrastructure that protects their health and safety","Les collectivités des Premières Nations sont dotées de l’infrastructure nécessaire pour assurer la protection de leur santé et de leur sécurité.",0,"dp18"
"6077-2018","INDSC-BWT02","First Nations people have reliable and sustainable public water and wastewater systems in their communities","Les Premières Nations ont des systèmes publics d’approvisionnement en eau et de traitement des eaux usées fiables et durables au sein de leurs communautés",0,"dp18"
"6078-2018","INDSC-BWT06","On-reserve First Nations return to their pre-disaster condition","Le retour des Premières Nations sur réserves à leur état d'avant la catastrophe",0,"dp18"
"6079-2018","INDSC-BWT05","Indigenous Services Canada has the information it needs to make strategic decisions and Indigenous communities have the information they need to allocate resources to manage their Indigenous Services Canada-funded infrastructure within established health and safety standards","Services aux Autochtones Canada dispose de l’information dont il a besoin pour prendre des décisions stratégiques, et les collectivités des Premières Nations ont l’information dont elles ont besoin pour attribuer les ressources de manière à gérer leur infrastructure financée par Services aux Autochtones Canada conformément aux normes de santé et s",0,"dp18"
"6080-2018","TC-BTW01","Policies & regulatory instruments are aligned with national and/or international, standards and/or requirements","Les politiques et les instruments réglementaires sont harmonisés avec les normes ou les exigences nationales ou internationales.",0,"dp18"
"6081-2018","TC-BTW01","Compliance with Transport Canada Requirements","Conformité aux exigences de Transports Canada",0,"dp18"
"6082-2018","TC-BTW02","Compliance with Transport Canada Requirements","Conformité aux exigences de Transports Canada",0,"dp18"
"6083-2018","TC-BTW07","Policies & regulatory instruments are aligned with national and/or international, standards and/or requirements","Les politiques et les instruments réglementaires sont harmonisés avec les normes ou les exigences nationales ou internationales.",0,"dp18"
"6084-2018","TC-BTW07","Industry compliance is improving","Amélioration de la conformité de l’industrie",0,"dp18"
"6085-2018","TC-BTW08","Industry compliance is improving","Amélioration de la conformité de l’industrie",0,"dp18"
"6086-2018","TC-BTW09","Industry compliance is improving","Amélioration de la conformité de l’industrie",0,"dp18"
"6087-2018","TC-BTW13","Policies & regulatory instruments are aligned with national and/or international, standards and/or requirements","Les politiques et instruments réglementaires sont harmonisés avec les normes et/ou les exigences nationales et/ou internationale",0,"dp18"
"6088-2018","TC-BTW13","Compliance with Transport Canada Requirements","Respect des exigences de Transports Canada",0,"dp18"
"6089-2018","TC-BTW14","Entities return to compliance with Transport Canada Requirements","Les entités retrouvent la conformité avec les exigences de Transports Canada",0,"dp18"
"6090-2018","TC-BTW15","Closed, relocated or improved road/rail crossings, measures taken to improve safety at rail property","Passages routiers-ferroviaires fermés, relocalisés ou améliorés, mesures prises pour améliorer la sécurité sur les propriétés ferroviaires",0,"dp18"
"6091-2018","TC-BTW15","Adoption of new technology to improve rail safety","Adoption de nouvelles technologies visant à améliorer la sécurité ferroviaire",0,"dp18"
"6092-2018","TC-BTW16","Policies & regulatory instruments are aligned with national and/or international, standards and/or requirements","Des politiques, cadres de travail  et instruments qui repondent aux exigences internes et externes, et qui orientent le development et livrasion de nos programmes",0,"dp18"
"6093-2018","TC-BTW17","Compliance / conformance with Transport Canada Requirements","Conformité aux exigences de Transports Canada",0,"dp18"
"6094-2018","TC-BTW20","Policies & regulatory instruments are aligned with national and/or international, standards and/or requirements","Les politiques et les instruments réglementaires sont harmonisés avec les normes ou les exigences nationales ou internationales.",0,"dp18"
"6095-2018","TC-BTW20","Compliance / conformance with TC Requirements","Conformité aux exigences de Transports Canada",0,"dp18"
"6096-2018","TC-BTW20","A safe and secure transportation system in which accident and fatality rates decline","Un réseau de transport sûr et sécuritaire dont les taux d’accidents et de mortalité sont à la baisse",0,"dp18"
"6097-2018","TC-BTW20","Canada has a modern safety and security regime that supports economic growth","Le Canada possède un régime de sûreté et de sécurité moderne qui soutient la croissance économique",0,"dp18"
"6098-2018","TC-BTW21","A safe and secure transportation system in which accident and fatality rates decline","Un réseau de transport sécuritaire et sûr dont les taux d’accidents et de mortalité sont à la baisse",0,"dp18"
"6099-2018","TC-BTW22","A safe and secure transportation system in which accident and fatality rates decline","Un réseau de transport sûr et sécuritaire dont les taux d’accidents et de mortalité sont à la baisse",0,"dp18"
"6100-2018","TC-BTW04","Non-compliance is addressed","Règlement des cas de non-conformité",0,"dp18"
"6101-2018","TC-BTW04","A safety and security regime which responds to identified risks","Un régime de sûreté et de sécurité qui permet de faire face aux risques cernés",0,"dp18"
"6102-2018","TC-BTW05","Non-compliance is addressed","Règlement des cas de non-conformité",0,"dp18"
"6103-2018","TC-BTW10","Policies & regulatory instruments are aligned with national and/or international, standards and/or requirements","Les politiques et les instruments réglementaires sont harmonisés avec les normes ou les exigences nationales ou internationales.",0,"dp18"
"6104-2018","TC-BTW10","Industry compliance is improving","La conformité de l'industrie s'améliore",0,"dp18"
"6105-2018","TC-BTW11","Industry compliance is improving","La conformité de l'industrie s'améliore",0,"dp18"
"6106-2018","TC-BTW18","Policies & regulatory instruments are aligned with national and/or international, standards and/or requirements","Les politiques et les instruments réglementaires sont harmonisés avec les normes ou les exigences nationales ou internationales.",0,"dp18"
