dept_submissions__document__year,eternal_id,service,name_en,name_fr,first_active_year,last_active_year,last_gcss_tool_year,channel__name_en,channel__name_fr,channel__code,standard_type__name_en,standard_type__name_fr,standard_type__code,standard_comment_en,standard_comment_fr
2021,STAN00005107,SRV02681,Import Veterinary Biologics,,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,service standard performance is not tracked,
2021,STAN00005228,SRV02862,Funding decision to be provided 60 days after proposal submission,La décision de financement sera fourni 60 jours après la soumission de la proposition,,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,STAN00005351,2601,Providing funding decision (150 calendar days),Fournir une décision de financement (150 jours civils),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,Delays due to federal elections black-out period and delay in procurement of expert review services,Retards causés à la période d'interdiction des élections fédérales et au retard dans l'obtention de services d'experts.
2021,STAN00005397,SRV02918,Providing funding decision (100 calendar days),Fournir une décision de financement (100 jours civils),,,0,Online,En ligne,onl,Timeliness,Rapidité,Timeliness,,
2021,1024,895,Process applications and issue certificates within 15 business days,Traiter les demandes et émettre les certificats en 15 jours ouvrables.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,,
2020,1024,895,Process applications and issue certificates within 15 business days,Traiter les demandes et émettre les certificats en 15 jours ouvrables.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,"Target (%) has not be estalished.

Annual Business Volume Satisfying is not currently tracked.","Cible de la norme (%) n'a pas été établi.

Volume d'activités annuelles qui répond à las norme n'est actuellement pas suivies."
2018,1206,956,Requisition for payment: 15 business days,Demande de paiement: 15 jours ouvrables,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,"Due to the program's newness, there was no formal process in 2018-19 to assess the satisfaction of Annual Business Volume","En raison de la nouveauté du programme, en 2018-19 il n'y avait pas de processus en place pour évaluer la satisfaction du volume annuel total des activités."
2018,1367,950,Action all enquiries within 48 hours.,Action toutes les demandes dans 48 heures,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,"This is not tracked, but the estimate is that less than 1% does not meet the standard.","Cela n’est pas suivi, mais on estime que moins de 1% ne satisfait pas à la norme"
2018,1502,1016,Review applications and notify proponents within 30 days,Examiner les demandes et informer les promoteurs dans les 30 jours,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,,
2018,1521,1031,Acknowledge receipt of application within 15 business days.,Accuser réception de la demande dans les 15 jours ouvrables.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,,
2018,1522,1031,Notification of the funding decision is made within 30 business days.,La décision de financement est notifiée dans les 30 jours ouvrables.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,,
2021,1557,1557,Orders are processed and shipped within 5 business days of receiving all the required information from purchaser – temperature sensitive products may require longer processing time due to carrier shipping schedules.,Le traitement et l'expédition de commandes se font dans les cinq jours ouvrables suivant la réception de toutes les informations requises de l'acheteur. Un délai plus long pourrait s'avérer nécessaire pour le traitement de produits thermosensibles en raison des horaires d'expédition des transporteurs.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,"1,344 orders submitted and processed. 9,747 individual CRMs sold. Service standard tracking had been suspended for the 2021-22 during the pandemic due to staffing and on-site restrictions","En tout, 1 344 commandes ont été reçues et traitées. 9 747 produits distincts ont été vendus. Le suivi des normes de service avait été suspendu en 2021-2022 pendant la pandémie, en raison des restrictions sur les lieux et touchant le personnel."
2020,1557,1557,Orders are processed and shipped within 5 business days of receiving all the required information from purchaser – temperature sensitive products may require longer processing time due to carrier shipping schedules.,Le traitement et l'expédition de commandes se font dans les cinq jours ouvrables suivant la réception de toutes les informations requises de l'acheteur. Un délai plus long pourrait s'avérer nécessaire pour le traitement de produits thermosensibles en raison des horaires d'expédition des transporteurs.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,"1,045 total number of CRM orders submitted and processed. 10,093 individual CRMs sold. Processing times were not tracked due to COVID impacts & delays while adhering to safety protocols.","En tout, 1 045 commandes ont été reçues et traitées; 10 093 produits distincts ont été vendus. En raison des répercussions de la COVID et des retards causés par les protocoles sanitaires à respecter, les données sur les temps de traitement n’ont pas été consignées."
2018,1720,1145,Percentage of newly registered applicants processed within the established service standard.,Pourcentage de demandeurs nouvellement inscrits dont la demande a été traité dans le respect de la norme de service établie.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,Data for the following service delivery channels is not currently available: Annual Business Volume Satisfying Standard.,Les données pour les canaux de prestation de services suivants ne sont pas disponibles actuellement: volume d'affaires annuel satisfaisant.
2021,1754,1649,Authorization permitting the operation of an aircraft as part of a leasing operation to a Canadian air operator that leases a Canadian commercial aircraft from another Canadian air operator.20 working days. Actual processing times can vary depending on the complexity and completeness of the request.,Autorisation permettant l'utilisation d'un aéronef dans le cadre d'une utilisation d'aéronef loués à un exploitant aérien canadien qui loue à un aéronef commercial canadien d'un autre expoloitant aérien canadien. 20 jours ouvrables. Le temps réel requis pour traiter une demande dépend de sa complexité et de son exhaustivité.,,,0,Other,Autre,oth,Timeliness,Rapidité,Timeliness,,
