"ResultID","ProgElemID","ResultTitle_en","Is_Efficiency","Document"
"NR014-0014-2017","P1014-0038","Improve the employment outcomes for persons with disabilities by enhancing their employability, increasing employment opportunities available to them, and demonstrating the best possible results for Canadians.",0,"dp17"
"NR014-0015-2016","P1014-0039","Persons with disabilities have enhanced their employability, obtained employment, become self-employed or returned to school",0,"drr16"
"NR014-0015-2017","P1014-0039","Persons with disabilities have enhanced their employability, obtained employment, become self-employed, or returned to school.",0,"dp17"
"NR014-0016-2016","P1014-0037","Increase labour market participation of Canadians through funding for provincial/territorial programs that aim to help them develop the skills necessary to find and keep a job, and increase employer involvement/ investment in skills training",0,"drr16"
"NR014-0016-2017","P1014-0037","Increase labour market participation of Canadians through funding for P/T programs that aim to help them develop the skills necessary to find and keep a job, and increase employer involvement/ investment in skills training.",0,"dp17"
"NR014-0019-2016","P1014-0049","The Red Seal program is recognized by industry as a standard for certification of competency in the skilled trades.",0,"drr16"
"NR014-0019-2017","P1014-0049","The Red Seal program is recognized by industry as a standard for certification of competency in the skilled trades.",0,"dp17"
"NR014-0020-2016","P1014-0050","Participant progression in and completion of an apprenticeship program in a designated Red Seal trade is increased.",0,"drr16"
"NR014-0020-2017","P1014-0050","Participant progression in and completion of an apprenticeship program in a designated Red Seal trade is increased.",0,"dp17"
"NR014-0021-2016","P1014-0048","Adult Canadians have the literacy and essential skills they need to do their job, adapt and succeed in the labour market, and contribute to their communities and families",0,"drr16"
"NR014-0021-2017","P1014-0048","Adult Canadians have the literacy and essential skills they need to do their job, adapt and succeed in the labour market and contribute to their communities and families.",0,"dp17"
"NR014-0024-2016","P1014-0046","Labour market information responds to the needs of students, workers, employers, policy-makers, governments and stakeholder organizations",0,"drr16"
"NR014-0024-2017","P1014-0046","Labour market information responds to the needs of students, workers, employers, policy makers, governments and stakeholders organizations.",0,"dp17"
"NR014-0025-2016","P1014-0052","The program is responsive to labour needs when qualified Canadians and permanent residents are not available",0,"drr16"
"NR014-0025-2017","P1014-0052","Employers are provided with timely access to foreign workers when a genuine need exists",0,"dp17"
"NR014-0026-2016","P1014-0051","The labour market needs of immigrant workers, employers, and other stakeholders are met.",0,"drr16"
"NR014-0026-2017","P1014-0051","The labour market needs of immigrant workers, employers, and other stakeholders are met.",0,"dp17"
"NR014-0027-2016","HRSD-AMQ00","Canadians have the skills and credentials to succeed in the labour market.",0,"drr16"
"NR014-0027-2017","HRSD-AMQ00","Canadians have the skills and credentials to succeed in the labour market.",0,"dp17"
"NR014-0028-2016","HRSD-AMQ00","Canadians, including those from under-represented groups, can participate equitably in post-secondary education.",0,"drr16"
"NR014-0028-2017","HRSD-AMQ00","Canadians, including those from under-represented groups, can participate equitably in post-secondary education.",0,"dp17"
"NR014-0029-2016","P1014-0005","Canadians, including those from under-represented groups, have access to financing for their post-secondary education.",0,"drr16"
"NR014-0031-2016","P1014-0005","Clients are satisfied with the quality of services they receive.",0,"drr16"
"NR014-0031-2017","P1014-0005","Clients are satisfied with the quality of services they receive.",0,"dp17"
"NR014-0032-2016","P1014-0005","Student loan borrowers can and do repay their loans.",0,"drr16"
"NR014-0043-2016","P1014-0006","Children under 18 have savings for post-secondary education in RESPs.",0,"drr16"
"NR014-0043-2017","P1014-0006","Children under 18 have savings for post-secondary education in RESPs.",0,"dp17"
"NR014-0045-2016","P1014-0006","Low-income families open RESPs for their children's post-secondary education",0,"drr16"
"NR014-0045-2017","P1014-0006","Low-income families open RESPs for their children’s post-secondary education.",0,"dp17"
"NR014-0046-2016","P1014-0020","Canadians have easy, fast and convenient access to up-to-date government information over the phone as a first point of contact for general information on all Government of Canada programs, services and initiatives.",0,"drr16"
"NR014-0046-2017","P1014-0020","Canadians have easy, fast and convenient access to up-to-date government information over the phone as a first point of contact for general information on all Government of Canada programs, services and initiatives.",0,"dp17"
"NR014-0049-2016","HRSD-AMP00","Workplaces are safe and healthy.",0,"drr16"
"NR014-0049-2017","HRSD-AMP00","Workplaces are safe and healthy.",0,"dp17"
"NR014-0051-2016","P1014-0007","Potential labour disputes are resolved without a work stoppage through mediation and conciliation",0,"drr16"
"NR014-0051-2017","P1014-0007","Labour relations are cooperative",0,"dp17"
"NR014-0055-2016","P1014-0008","The number of injuries and fatalities in high-risk industries is reduced.",0,"drr16"
"NR014-0056-2016","P2014-0023","Employers comply with  occupational health and safety legislation and regulations once a violation has been identified and Assurance of Voluntary Compliance or Workplans have been received",0,"drr16"
"NR014-0059-2016","P2014-0024","Federal workers have timely  access to the compensation, benefits and remedies to which they are entitled under the Government Employees Compensation Act",0,"drr16"
"NR014-0059-2017","P2014-0024","Government employees who sustain an occupational injury or illness have timely access to the compensation, benefits and remedies to which they are entitled under the Government Employees Compensation Act",0,"dp17"
"NR014-0060-2016","P1014-0009","Federally regulated employers comply with set conditions of employment.",0,"drr16"
"NR014-0061-2016","P2014-0025","Fair and equitable workplaces are achieved through the enforcement of labour standards legislation and regulations.",0,"drr16"
"NR014-0061-2017","P2014-0025","Employment standards are met",0,"dp17"
"NR014-0071-2016","HRSD-BJK00","Canada’s seniors have an adequate level of income to maintain their standard of living.",0,"drr16"
"NR014-0071-2017","HRSD-BJK00","Canada’s seniors have a basic level of income in retirement",0,"dp17"
"NR014-0073-2016","HRSD-BJK00","Eligible individuals with severe disabilities (and their families /guardians) open Registered Disability Saving Plans to save for the future",0,"drr16"
"NR014-0073-2017","HRSD-BJK00","Eligible individuals with severe disabilities (and their families /guardians) open Registered Disability Saving Plans to save for the future.",0,"dp17"
"NR014-0074-2016","HRSD-BJK00","Canada’s families with children have an adequate level of income to maintain their standard of living.",0,"drr16"
"NR014-0076-2016","P1014-0011","Canada's eligible seniors have a basic income to live and receive the Old Age Security pension benefits to which they are entitled",0,"drr16"
"NR014-0076-2017","P1014-0011","Canada’s eligible seniors receive the Old Age Security pension benefits to which they are entitled",0,"dp17"
"NR014-0080-2016","P1014-0012","Eligible Canada Pension Plan contributors are provided with a measure of income security in the event of retirement",0,"drr16"
"NR014-0080-2017","P1014-0012","Eligible Canada Pension Plan contributors are provided with a measure of income security in the event of retirement.",0,"dp17"
"NR014-0081-2016","P1014-0053","Eligible working-age Canadians with severe and prolonged disabilities have a measure of income security.",0,"drr16"
"NR014-0081-2017","P1014-0053","Eligible working-age Canadians with severe and prolonged disabilities have a measure of income security.",0,"dp17"
"NR014-0082-2016","P1014-0012","Eligible survivors and/or dependent children of deceased Canada Pension Plan contributors are protected against loss of earnings in the event of a contributor's death",0,"drr16"
"NR014-0082-2017","P1014-0012","Eligible Survivors and/or dependent children of deceased Canada Pension Plan contributors are protected against loss of earnings in the event of a contributor’s death",0,"dp17"
"NR014-0084-2016","P1014-0013","People with severe and prolonged disabilities have a measure of long-term financial security.",0,"drr16"
"NR014-0084-2017","P1014-0013","People with severe and prolonged disabilities have a measure of long-term financial security.",0,"dp17"
"NR014-0087-2016","P1014-0014","Poverty among low-income families with children is prevented and reduced.",0,"drr16"
"NR014-0088-2016","HRSD-BKC00","Homelessness is prevented and reduced.",0,"drr16"
"NR014-0088-2017","HRSD-BKC00","Homelessness is prevented and reduced.",0,"dp17"
"NR014-0090-2016","HRSD-BKC00","Seniors participate in and contribute to communities.",0,"drr16"
"NR014-0090-2017","HRSD-BKC00","Seniors participate in and contribute to communities.",0,"dp17"
"NR014-0092-2016","P1014-0015","Housing stability for homeless individuals and those at risk of becoming homeless.",0,"drr16"
"NR014-0092-2017","P1014-0015","Housing stability is created for homeless individuals and those at risk of becoming homeless",0,"dp17"
"NR014-0093-2016","P1014-0016","Not-for-profit sector and partners have improved capacity to respond to existing and emerging social issues for target populations.",0,"drr16"
"NR014-0093-2017","P1014-0016","Not-for-profit sector and partners have improved capacity to respond to existing and emerging social issues for target populations.",0,"dp17"
