dept_code,vote_num,vs_type,name_en,name_fr,doc,est_last_year_5,est_last_year_4,est_last_year_3,est_last_year_2,est_last_year,est_in_year
FIN,S,0,"Youth Allowances Recovery (Federal-Provincial Fiscal Revision Act, 1964)",Recouvrement ayant trait aux allocations aux jeunes (Loi de 1964 sur la révision des arrangements fiscaux entre le gouvernement fédéral et les provinces),SA,-603456483.0,568228083.0,-3907956.0,-3938622.0,,
FIN,S,0,Alternative Payments for Standing Programs (Part VI - Federal-Provincial Fiscal Arrangements Act),Paiements de remplacement au titre des programmes permanents (Partie VI - Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),SEA,-58941000.0,2060000.0,45213000.0,-98535000.0,,
FIN,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,95456.0,,,104340.0,,
FIN,S,0,Interest on Unmatured Debt,Intérêt sur la dette non échue,SEA,348107659.0,895000000.0,737000000.0,764000000.0,,
FIN,S,0,Other Interest Costs,Autres frais d'intérêts,SEA,87658867.0,254000000.0,36000000.0,1105000000.0,,
FIN,S,0,Payment to the Canada Infrastructure Bank,Paiements à la Banque d'infrastructures du Canada,SEA,,,,165634000.0,,
FIN,S,0,"Payments for school ventilation improvement pursuant to the Economic and Fiscal Update Implementation Act, 2021",Paiements pour amélioration de la ventilation dans les écoles en vertu de la Loi d'exécution de la mise à jour économique et budgétaire de 2021,SEA,,100000000.0,,,,
FIN,S,0,Payments related to Canada health transfer,Paiements liés au transfert canadien en matière de santé,SEA,4000000000.0,,,,,
FIN,S,0,"Payments to the provinces and territories in respect of Canada's COVID-19 immunization plan (Subsection 198(2) - Budget Implementation Act, 2021, No. 1)",Paiements aux provinces et aux territoires pour le plan d'immunisation du Canada contre la COVID-19 (paragraphe 198(2) - Loi no 1 d'exécution du budget de 2021),SEA,1000000000.0,,,,,
FIN,S,0,Purchase of Domestic Coinage,Achat de la monnaie canadienne,SEA,,2000000.0,-1000000.0,,,
FIN,S,0,"Youth Allowances Recovery (Federal-Provincial Fiscal Revision Act, 1964)",Recouvrement ayant trait aux allocations aux jeunes (Loi de 1964 sur la révision des arrangements fiscaux entre le gouvernement fédéral et les provinces),SEA,-13750260.0,9000.0,9207510.0,-22574790.0,,
FIN,S,0,Additional Fiscal Equalization Offset Payment to Nova Scotia (Nova Scotia and Newfoundland and Labrador Additional Fiscal Equalization Offset Payments Act),Paiement de péréquation compensatoire supplémentaire - Nouvelle-Écosse (Loi sur les paiements de péréquation compensatoires supplémentaires à la Nouvelle-Écosse et à Terre-Neuve-et-Labrador),SEB,130063000.0,,,,,
FIN,S,0,Alternative Payments for Standing Programs (Part VI - Federal-Provincial Fiscal Arrangements Act),Paiements de remplacement au titre des programmes permanents (Partie VI - Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),SEB,,,,,-58537000.0,
FIN,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,36914.0,557359.0,1324867.0,,
FIN,S,0,Hibernia Dividend Backed Annuity Agreement,Entente sur les paiements annuels de ristournes liées au projet Hibernia,SEB,,,156850000.0,,,
FIN,S,0,"Payments in relation to transit and housing (Budget Implementation Act, 2022, No. 1)",Paiements en matière de transport en commun et de logement (Loi no 1 d'exécution du budget de 2022),SEB,,750000000.0,,,,
FIN,S,0,Payments related to Canada health transfer,Paiements liés au transfert canadien en matière de santé,SEB,,2000000000.0,2000000000.0,,,
FIN,S,0,"Payments to International Bank for Reconstruction and Development - Financial Intermediary Fund for Ukraine (Bretton Woods and Related Agreements Act, subsection 8(1))","Paiements à la Banque internationale pour la reconstruction et le développement – Fonds d'intermédiaire financier pour lʼUkraine (Loi sur les accords de Bretton Woods et des accords connexes, paragraphe 8(1))",SEB,,,,,-200000000.0,
FIN,S,0,"Payments to the International Bank for Reconstruction and Development for the G7 initiative on Crisis-Resilient Financing and Debt Transparency (Bretton Woods and Related Agreements Act, subsection 8(1))","Paiements à la Banque internationale pour la reconstruction et le développement au titre de l'initiative du G7 sur le financement résilient aux crises et la transparence de la dette (Loi sur les accords de Bretton Woods et accords connexes, paragraphe 8(1))",SEB,,,,,5000000.0,
FIN,S,0,Purchase of Domestic Coinage,Achat de la monnaie canadienne,SEB,,,,-3000000.0,-3000000.0,
FIN,S,0,Statutory payments to the Canadian Commercial Corporation,Paiements législatifs à la Corporation commerciale canadienne,SEB,13000000.0,,,,,
FIN,S,0,"Youth Allowances Recovery (Federal-Provincial Fiscal Revision Act, 1964)",Recouvrement ayant trait aux allocations aux jeunes (Loi de 1964 sur la révision des arrangements fiscaux entre le gouvernement fédéral et les provinces),SEB,,,,,-10899090.0,
FIN,S,0,Alternative Payments for Standing Programs (Part VI - Federal-Provincial Fiscal Arrangements Act),Paiements de remplacement au titre des programmes permanents (Partie VI - Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),SEC,-234617000.0,-832161000.0,61631000.0,,,
FIN,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,1540281.0,,171390.0,,,
FIN,S,0,Fiscal Stabilization (Part II — Federal-Provincial Fiscal Arrangements Act),Stabilisation fiscale (Partie II — Loi sur les arrangements fiscaux entre le gouvernement fédéral et les provinces),SEC,,,576511311.0,,,
FIN,S,0,"Grant to the IMF's Resilience and Sustainability Trust (Bretton Woods and Related Agreements Act, Section 8.1(2))","Subvention en vertu du fonds fiduciaire pour la résilience et la durabilité du FMI (Loi sur les accords de Bretton Woods et des accords connexes,article 8.1(2))",SEC,,40000000.0,,,,
FIN,S,0,Interest on Unmatured Debt,Intérêt sur la dette non échue,SEC,1600000000.0,6610000000.0,3161000000.0,,,
FIN,S,0,Other Interest Costs,Autres frais d'intérêts,SEC,,-2000000.0,1000000.0,,,
FIN,S,0,Payment to the Canada Infrastructure Bank,Paiements à la Banque d'infrastructures du Canada,SEC,,-2463470000.0,,,,
FIN,S,0,Payment to the International Monetary Fund for the Poverty Reduction and Growth Trust (Bretton Woods and Related Agreements Act),Paiement au Fonds monétaire international pour le Fonds fiduciaire pour la réduction de la pauvreté et pour la croissance (Loi sur les accords de Bretton Woods et des accords connexes),SEC,50000000.0,,,,,
FIN,S,0,"Payments for school ventilation improvement pursuant to the Economic and Fiscal Update Implementation Act, 2021",Paiements pour amélioration de la ventilation dans les écoles en vertu de la Loi d'exécution de la mise à jour économique et budgétaire de 2021,SEC,100000000.0,,,,,
FIN,S,0,Payments to World Bank - Ukraine Multi-Donor Trust Fund,Paiements à la Banque mondiale – Fonds fiduciaire multidonateurs pour l'Ukraine,SEC,,115000000.0,,,,
FIN,S,0,Purchase of Domestic Coinage,Achat de la monnaie canadienne,SEC,-2000000.0,,-1000000.0,,,
FIN,S,0,"Statutory Subsidies (Constitution Acts, 1867-1982, and other statutory authorities)","Subventions législatives (Lois constitutionnelles de 1867 à 1982, et autres autorisations législatives)",SEC,,,1946620.0,,,
FIN,S,0,"Youth Allowances Recovery (Federal-Provincial Fiscal Revision Act, 1964)",Recouvrement ayant trait aux allocations aux jeunes (Loi de 1964 sur la révision des arrangements fiscaux entre le gouvernement fédéral et les provinces),SEC,-51862470.0,-170459970.0,13759350.0,,,
FJA,1,1,Operating/Program,Fonctionnement/Programme,MAINS,10302302.0,11384358.0,10442577.0,10939586.0,11227921.0,11244312.0
FJA,1,1,Operating/Program,Fonctionnement/Programme,SEC,1000000.0,,-119163.0,,,
FJA,1,1,Operating/Program,Fonctionnement/Programme,VA,548914.0,747781.0,1178064.0,1065864.0,,
FJA,5,1,Operating/Program,Fonctionnement/Programme,MAINS,2111709.0,4617449.0,2641758.0,2748390.0,2813063.0,2713390.0
FJA,5,1,Operating/Program,Fonctionnement/Programme,SEC,2000000.0,,119163.0,,,
FJA,5,1,Operating/Program,Fonctionnement/Programme,VA,109722.0,196992.0,244038.0,260944.0,,
FJA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,1014638.0,1037100.0,1063473.0,1048824.0,1216837.0,1372663.0
FJA,S,0,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat",MAINS,669442081.0,694015808.0,719315411.0,774063257.0,831699923.0,915293075.0
FJA,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-49561.0,-111332.0,8061.379999999888,188283.16999999993,,
FJA,S,0,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat",SA,-12944153.0,3279823.0,19074338.639999986,14438761.690000057,,
FO,1,1,Operating/Program,Fonctionnement/Programme,MAINS,1885591877.0,1945555178.0,2010994201.0,2175845920.0,2266709202.0,1129592734.0
FO,1,1,Operating/Program,Fonctionnement/Programme,SEB,99129718.0,92942543.0,97431658.0,102246703.0,6218021.0,
FO,1,1,Operating/Program,Fonctionnement/Programme,SEC,94805455.0,99920203.0,49801669.0,,-15383196.0,
FO,1,1,Operating/Program,Fonctionnement/Programme,VA,86226896.0,109682616.0,275043051.0,97485891.0,,
FO,10,3,Grants & Contributions,Subventions et Contributions,MAINS,1173395129.0,620111679.0,532401762.0,491765345.0,913847438.0,328496761.0
FO,10,3,Grants & Contributions,Subventions et Contributions,SEA,,1.0,,,,
FO,10,3,Grants & Contributions,Subventions et Contributions,SEB,88361565.0,344798357.0,192377963.0,328851773.0,142981700.0,
FO,10,3,Grants & Contributions,Subventions et Contributions,SEC,19011993.0,2494482.0,50825637.0,,,
FO,10,3,Grants & Contributions,Subventions et Contributions,VA,0.0,0.0,0.0,0.0,,
FO,5,2,Capital,Capital,MAINS,1155699577.0,1241313712.0,1381611297.0,1826755893.0,2650017110.0,312651586.0
FO,5,2,Capital,Capital,SEB,5057500.0,5702998.0,50642476.0,93650847.0,-258438.0,
FO,5,2,Capital,Capital,SEC,124942325.0,146000.0,-803534.0,,20000000.0,
FO,5,2,Capital,Capital,VA,181524079.0,224487639.0,277772068.0,178605175.0,,
FO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,168289784.0,179795315.0,186248386.0,190714646.0,221871128.0,114913060.0
FO,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,MAINS,90500.0,92500.0,94700.0,98600.0,102300.0,106000.0
FO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-3439768.0,3154274.0,28528405.52000001,25095961.120000005,,
FO,S,0,Losses on Foreign Exchange,Pertes sur opérations de change,SA,,,,18631.46,,
FO,S,0,Refunds of amounts credited to revenues in previous years,Remboursements de montants portés aux revenus d'exercices antérieurs,SA,2384500.0,86215.0,55575.57,31724.16,,
FO,S,0,Salary and Motor Car Allowance,Traitement et allocation pour automobile,SA,-10130.0,-100.0,100.0,465.66999999999825,,
FO,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,3465949.0,5526630.0,5328368.0,4736584.87,,
FO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,9755869.0,9836197.0,15920898.0,6381831.0,513560.0,
FO,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,4420518.0,1675316.0,2479327.0,,,
FORDQ,1,1,Operating/Program,Fonctionnement/Programme,MAINS,41078212.0,45631276.0,45282675.0,44487260.0,45101123.0,48644666.0
FORDQ,1,1,Operating/Program,Fonctionnement/Programme,SEA,848000.0,,,,,
FORDQ,1,1,Operating/Program,Fonctionnement/Programme,SEB,1943549.0,62480.0,844799.0,715644.0,2060030.0,
FORDQ,1,1,Operating/Program,Fonctionnement/Programme,SEC,2904403.0,,,,-28600.0,
FORDQ,1,1,Operating/Program,Fonctionnement/Programme,VA,1871604.0,2596289.0,4998933.0,5131621.0,,
FORDQ,5,3,Grants & Contributions,Subventions et Contributions,MAINS,320401782.0,534878113.0,433653184.0,266261739.0,279995038.0,360094322.0
FORDQ,5,3,Grants & Contributions,Subventions et Contributions,SEA,70700000.0,,,,,
FORDQ,5,3,Grants & Contributions,Subventions et Contributions,SEB,50934394.0,126420111.0,101091576.0,18166304.0,86506648.0,
FORDQ,5,3,Grants & Contributions,Subventions et Contributions,SEC,53442535.0,,,,2630000.0,
FORDQ,5,3,Grants & Contributions,Subventions et Contributions,VA,0.0,0.0,0.0,0.0,,
FORDQ,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,5001834.0,5662207.0,5733781.0,5440482.0,6133162.0,7098522.0
FORDQ,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-1135107.0,-65630.0,229573.33999999985,437569.9400000004,,
FORDQ,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,5013.0,39799.0,35045.0,14364.38,,
FORDQ,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEA,216000.0,,,,,
FORDQ,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,452378.0,,233418.0,175690.0,299700.0,
FORDQ,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEC,676024.0,,,,,
FTRAC,1,1,Operating/Program,Fonctionnement/Programme,MAINS,77200637.0,68293703.0,103642303.0,50288770.0,43852409.0,45505984.0
FTRAC,1,1,Operating/Program,Fonctionnement/Programme,SEB,2034643.0,17697707.0,198219.0,17437380.0,16906329.0,
FTRAC,1,1,Operating/Program,Fonctionnement/Programme,SEC,1439261.0,,,,,
FTRAC,1,1,Operating/Program,Fonctionnement/Programme,VA,2873587.0,2090596.0,6881760.0,4875576.0,,
FTRAC,S,0,Compliance and related activities- Spending of revenues,Recouvrement des coûts pour la conformité et les activités connexes,MAINS,,,,49361846.0,60507431.0,85318027.0
FTRAC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,6840476.0,6693826.0,8398602.0,4475685.0,4624678.0,4572615.0
FTRAC,S,0,Compliance and related activities- Spending of revenues,Recouvrement des coûts pour la conformité et les activités connexes,SA,,,,-3251938.6199999973,,
FTRAC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SA,-101895.0,-1412950.0,835860.3800000008,-43460.700000000186,,
FTRAC,S,0,Spending of proceeds from the disposal of surplus Crown assets,Dépenses des produits de la vente de biens excédentaires de l'État,SA,,748.0,748.25,,,
FTRAC,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,SEB,,2359092.0,,80877.0,,
GG,1,1,Operating/Program,Fonctionnement/Programme,MAINS,20427563.0,20510231.0,20677200.0,21988861.0,22077800.0,22179234.0
GG,1,1,Operating/Program,Fonctionnement/Programme,SEA,,,,3288268.0,,
GG,1,1,Operating/Program,Fonctionnement/Programme,VA,963001.0,1846692.0,2822777.0,1009461.0,,
GG,S,0,Annuities payable under the Governor General's Act,"Pensions payables en vertu de la Loi sur le gouverneur général(L.R.C. (1985), ch. G-9)",MAINS,770909.0,934389.0,969785.0,990536.0,1019542.0,1020843.0
GG,S,0,Contributions to employee benefit plans,Contributions aux régimes d'avantages sociaux des employés,MAINS,2163815.0,2201856.0,2257553.0,2230630.0,2487462.0,2682934.0
