standard_id,year,lower,count,met_count,comment_en,comment_fr
1483,2018,95,0,0,"The Business volume is continuous as the program deals with registered retailers and suppliers on a daily basis, to answer calls, questions or to request further information on a claim. As well the program is a third party claims processor reviewing the monthly claims submitted by program recipients to be reimbursed. Daily exchange on several matters occurs (e.g. eligibility of an item, quality of claims, etc.).","Le volume d’affaires est continu, puisque le programme traite quotidiennement avec les détaillants et les fournisseurs inscrits, répond aux appels, aux questions ou aux demandes de renseignements supplémentaires sur une réclamation. Également, le programme est un tiers traitant les revendications. Il examine les réclamations de remboursement mensuelles présentées par les bénéficiaires de programme. Des échanges quotidiens ont lieu sur plusieurs sujets (par exemple, admissibilité d’un article, qualité des réclamations, etc.)."
1515,2018,90,36,35,,
1517,2018,90,25009236,24008867,"Service standard description was included in the 2013 online fee consultation information.  

Results are measured via a national visitor information program survey conducted at a rotating set of sites on a five-year cycle.","La description de la norme de service figurait dans la consultation en ligne de 2013 sur les frais d'utilisation.  

Les résultats sont mesurés via une enquête du programme national d'information sur les visiteurs menée sur un ensemble de sites en rotation, sur un cycle de cinq ans."
1488,2018,90,38,32,,
1482,2018,100,1200,1200,,
2250,2018,80,750,702,,
1495,2018,80,37206,34974,,
1496,2018,80,35362,26875,,
1637,2018,80,35,29,,
1054,2018,80,1637,1405,Telephone enquiries are answered verbally over the phone and generally do not result in a written ruling or interpretation being issued.,Les demandes téléphoniques sont traités verbalement au téléphone et n’entraînent généralement pas une décision ou une interprétation écrite.
1649,2018,100,22,22,,
1497,2018,90,790,784,,
1498,2018,95,743,668,,
1503,2018,100,200000,144000,"Target: Multiple data not always available for occupational tests. Oral test scheduled within 10 calendar days for imperative staffing, within 20 calendar days for training, and within 50 calendar days for others. Rescores completed within 10 calendar days, Test results sent within 2 business days and past results sent within 5 business days. 
Volumes: Unknown for occupational tests, the results for SLE TOP meeting the standard are 82 % for imperative staffing, 61 % for training and 13 % for others. For other standards, there is no data available. 
The annual business volume satisfying standard was estimated based on the average of 82% and 61%.","Cible: données ne sont pas toujours disponibles pour les tests occupationnels, test oral planifié dans les 10 jours civils pour la dotation impérative, dans les 20 jours civils pour la formation et dans les 50 jours civils pour les autres. Recomptage terminé dans les 10 jours civils, les résultats des tests envoyés dans les 2 jours ouvrables et les résultats antérieurs envoyés dans les 5 jours ouvrables. 
Volumes: inconnus pour les tests occupationnels, les résultats pour ELS oral respectant la norme sont de 82% pour la dotation impérative, 61% pour la formation et 13% pour les autres. Pour les autres normes, il n'y a pas de données disponibles. 
Le volume annuel des activités satisfaisant la norme a été estimé en appliquant la moyenne  des deux données: 82% et 61%"
1374,2018,95,604795,587079,,
1502,2018,,,,"The service standard is the Government of Canada standard.
Of the 7,444 requests received (total annual business volume), 6,593 responses were issued within the service standard.","La norme de service est la norme du gouvernement du Canada.

Des 7 444 demandes reçues (volume d'activités annuel total), 6 593 ont été traitées conformément à la norme de service."
1504,2018,100,2751,2366,,
1500,2018,95,71,69,,
1507,2018,95,77,77,,
2097,2018,90,46,42,,
1082,2018,90,47160,44595,,
1519,2018,80,745,745,2017 Reference Year,Année de référence 2017
1522,2018,100,281,281,,
1511,2018,90,333,300,,
1513,2018,90,36,0,The delay in issuing official notification of funding in 2018-19 was a result of additional time needed to confirm budget availability for the fiscal year. Notification was completed within 7 months for 97% of projects.,La notification officielle des décisions de financement a été retardée en 2018-2019 pour permettre la vérification du budget disponible pour le nouvel exercice financier. La notification a été émise à l’intérieur de 7 mois pour 97% des projets.
2098,2018,90,17,13,,
1520,2018,97,333,328,,
2252,2018,80,19,17,,
1516,2018,80,0,0,Volume not tracked.,Volume non suivi.
1514,2018,80,0,0,Volume not tracked.,Volume non suivi.
1512,2018,90,0,0,Volume not tracked.,Volume non suivi.
1529,2018,100,21303,0,No standard has been established for the business volume.,Aucune norme n'a été établie pour le volume d'activités annuelles.
1530,2018,80,0,0,Data is not available for fields with a 0 entry.,Les données ne sont pas disponibles pour les champs avec une entrée 0.
1531,2018,95,554,554,,
1533,2018,90,166,148,,
1534,2018,90,94,90,,
1535,2018,90,84,82,,
1536,2018,95,57685955,55453509,,
1537,2018,100,5,5,,
1678,2018,80,7,7,,
1509,2018,90,333,300,,
1539,2018,85,312233,237297,,
1526,2018,80,0,0,Volume not tracked.,Volume non suivi.
1679,2018,80,5,5,,
1657,2018,100,25,25,,
1540,2018,,,,"Work towards establishing an official external processing time service standard is being undertaken for Work Sharing applications and supported by management.  It is envisioned that the target would be established for an 80% achievement rate, similar to the measurement of applicable Temporary Foreign Worker program service experience standards.

Total annual business volume was 293 applications.","On est en plaine phase de l'établissement d'une norme de service officielle accessible au public concernant les demandes de travail partagé. La haute gestion soutient ces efforts.

Il est prévu que la cible serait établie pour un taux de réussite de 80%, semblable à la mesure des normes de service applicable en matière d'expérience du programme des travailleurs étrangers temporaire."
1542,2018,95,961,961,,
1436,2018,90,1305,1264,,
1550,2018,0,5241,0,N/A,N/A
1553,2018,0,0,0,"No performance target has been established yet and the proportion of request completed within timeframes established in service agreements was not tracked in 2018-19.

The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","Aucun objectif de rendement n'a encore été établi et la proportion des demandes traitées dans les délais prévus dans les ententes de service n'a pas fait l'objet d'un suivi en 2018-2019.

La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel."
1554,2018,0,0,0,"Specification of measurement uncertainty in calibration reports is a standard requirement under NRC's instrument calibration policies.

The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La spécification de l'incertitude de la mesure est une norme des politiques des services d'étalonnage d'instruments du CNRC. 

La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel."
2099,2018,90,125,125,,
1544,2018,97,807,783,"The service is standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel."
1541,2018,99,214256,212113,"The 99% is based on the general concept of ""medium"" system availability, rather than on a transaction by transaction basis. Library services does not log-down time in detail. Business volume is measured as website hits measured through Google analytics.","La proportion de 99 % repose sur le concept général d’une disponibilité « moyenne » du système, plutôt que sur la base des transactions individuelles. Les services de bibliothèque ne consignent pas en détail les données concernant les délais. Le volume d'activité est mesuré par le nombre de visites de sites Web mesuré à l'aide de Google Analytics."
1549,2018,98,15443,15134,"The channel over which this standard is administered is shipping. Requests for shipping can be submitted through the following channels:
•Telephone 
•In-person
•Email 
•Mail
•Fax

 The service is usually completed within 14 days time but can take longer if Distribution is out of stock or if there are any delivery delays or complications. For that reason, the estimated time of delivery communicated to clients is of 4 to 6 weeks.","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel;
• courrier;
• fax.

En règle générale, le service est effectué dans un délai de 14 jours, mais il pourrait arriver que ce délai ne soit pas respecté si la distribution est en rupture de stock ou s’il y a des retards ou des complications avec la livraison. Pour cette raison, le délai de livraison estimé communiqué aux clients est de 4 à 6 semaines."
