"dept_code","vote_num","vs_type","name_en","name_fr","doc","est_last_year_4","est_last_year_3","est_last_year_2","est_last_year","est_in_year","est_next_year"
"FJA",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,2280193
"FJA",1,1,"Operating and Program","Fonctionnement et Programme","ME",8643425,7942728,7833778,8779358,8064447,0
"FJA",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,1000000,1141190,0,0,0
"FJA",1,1,"Operating and Program","Fonctionnement et Programme","SEB",66419,0,431450,0,0,0
"FJA",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,0,0,265150,0,0
"FJA",1,1,"Operating and Program","Fonctionnement et Programme","VA",457196,450907,444470,754379,1674687,0
"FJA",5,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,1015968
"FJA",5,1,"Operating and Program","Fonctionnement et Programme","ME",1513611,1513611,1513611,3525036,2039412,0
"FJA",5,1,"Operating and Program","Fonctionnement et Programme","SEA",0,2000000,1500000,0,0,0
"FJA",5,1,"Operating and Program","Fonctionnement et Programme","SEB",1600000,0,0,700000,0,0
"FJA",5,1,"Operating and Program","Fonctionnement et Programme","VA",98853,75681,97102,129079,2176252,0
"FJA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",666777,964338,988156,910616,921152,0
"FJA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",158940,-186791,-222955,-96085,0,0
"FJA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,11400,0,0,0
"FJA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,0,18220,0,0,0
"FJA","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,0,0,18580,0,0
"FJA","S",0,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat","ME",500885033,514430443,544838708,558662575,572093242,0
"FJA","S",0,"Judges' salaries, allowances and annuities, annuities to spouses and children of judges and lump sum payments to spouses of judges who die while in office","Traitements, indemnités et pensions des juges, pensions aux conjoints et aux enfants des juges et montants forfaitaires versés aux conjoints des juges qui décèdent pendant leur mandat","SA",4804580,18212602,-9951775,-3025279,0,0
"FJA","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",269,211,211,0,0,0
"FO",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,427851218
"FO",1,1,"Operating and Program","Fonctionnement et Programme","ME",1101569625,1181570672,1238519588,1258375596,1518591959,0
"FO",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,46471301,131283518,215272236,37817516,0
"FO",1,1,"Operating and Program","Fonctionnement et Programme","SEB",20433573,0,19885737,5607697,7850615,0
"FO",1,1,"Operating and Program","Fonctionnement et Programme","SEC",22391186,50263172,7222088,-999856,0,0
"FO",1,1,"Operating and Program","Fonctionnement et Programme","VA",74355503,46248449,60996324,118020097,93246524,0
"FO",10,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,67986548
"FO",10,3,"Grants & Contributions","Subventions et Contributions","ME",57853950,88932871,65510981,70969884,204444700,0
"FO",10,3,"Grants & Contributions","Subventions et Contributions","SEA",0,4303802,28939067,64265647,58946174,0
"FO",10,3,"Grants & Contributions","Subventions et Contributions","SEB",33117499,0,4990846,21343917,5000000,0
"FO",10,3,"Grants & Contributions","Subventions et Contributions","SEC",538517,3685087,2557557,3159860,0,0
"FO",10,3,"Grants & Contributions","Subventions et Contributions","VA",0,0,0,0,4541598,0
"FO",5,2,"Capital","Capital","IE",0,0,0,0,0,200446848
"FO",5,2,"Capital","Capital","ME",325273149,495982360,809655097,751805774,586710928,0
"FO",5,2,"Capital","Capital","SEA",0,152552709,138943032,79887440,883238296,0
"FO",5,2,"Capital","Capital","SEB",123236424,0,1588390,28362326,0,0
"FO",5,2,"Capital","Capital","SEC",0,128775063,7940611,881,0,0
"FO",5,2,"Capital","Capital","VA",37870228,65716950,106791425,112710012,171376140,0
"FO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",120533824,122672345,127280423,119721274,135790913,0
"FO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",1153473,-8981695,-17981643,-8603637,3161812,0
"FO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,1501938,3883689,15936478,3148380,0
"FO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",1371870,0,1841055,1154471,299314,0
"FO","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",403550,1762180,230063,128703,0,0
"FO","S",0,"Losses on Foreign Exchange","Pertes sur opérations de change","SA",564483,0,14155,0,0,0
"FO","S",0,"Refunds of amounts credited to revenues in previous years","Remboursements de montants portés aux revenus d'exercices antérieurs","SA",94510,770457,24129,1340,0,0
"FO","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","ME",80300,82100,83500,84400,86000,0
"FO","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SA",0,228,-18455,200,0,0
"FO","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",3183217,4041765,6417822,7118562,0,0
"FORDQ",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,9838037
"FORDQ",1,1,"Operating and Program","Fonctionnement et Programme","ME",37907218,38266985,38180803,36755088,38634370,0
"FORDQ",1,1,"Operating and Program","Fonctionnement et Programme","SEB",412021,0,0,0,0,0
"FORDQ",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,0,0,-9600,0,0
"FORDQ",1,1,"Operating and Program","Fonctionnement et Programme","VA",2025089,1895361,1913349,4717323,1897315,0
"FORDQ",5,3,"Grants & Contributions","Subventions et Contributions","IE",0,0,0,0,0,62943242
"FORDQ",5,3,"Grants & Contributions","Subventions et Contributions","ME",205309446,217995801,260021718,262729505,233365446,0
"FORDQ",5,3,"Grants & Contributions","Subventions et Contributions","SEA",0,0,15600000,0,0,0
"FORDQ",5,3,"Grants & Contributions","Subventions et Contributions","SEB",6858605,0,-160000,5885000,0,0
"FORDQ",5,3,"Grants & Contributions","Subventions et Contributions","SEC",0,3437000,0,0,0,0
"FORDQ",5,3,"Grants & Contributions","Subventions et Contributions","VA",0,0,0,0,18501017,0
"FORDQ","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",4623953,4819408,4917420,4331876,4505652,0
"FORDQ","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-380355,-749365,-1029868,-51600,155483,0
"FORDQ","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",18321,42809,53958,12952,0,0
"FTRAC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,11557406
"FTRAC",1,1,"Operating and Program","Fonctionnement et Programme","ME",43803658,44954660,51042501,45942822,46614069,0
"FTRAC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,3839764,0,0,-245539,0
"FTRAC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",1634256,0,473938,420000,0,0
"FTRAC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",0,127996,0,0,0,0
"FTRAC",1,1,"Operating and Program","Fonctionnement et Programme","VA",2133950,2335132,2167459,5121224,3294510,0
"FTRAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",5385654,5495520,5654561,5282731,5277106,0
"FTRAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-418578,-458115,-777616,-209797,0,0
"FTRAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",19559,0,86062,0,0,0
"FTRAC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,22004,0,0,0,0
"FTRAC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",0,0,46,197,0,0
"GG",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,4979633
"GG",1,1,"Operating and Program","Fonctionnement et Programme","ME",17150426,17165126,20034516,19705766,19986309,0
"GG",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,1793008,0,0,0,0
"GG",1,1,"Operating and Program","Fonctionnement et Programme","VA",1009829,764577,412554,1189280,967715,0
"GG","S",0,"Annuities payable under the Governor General's Act","Pensions payables en vertu de la Loi sur le gouverneur général(L.R.C. (1985), ch. G-9)","ME",555000,631700,573620,646920,727879,0
"GG","S",0,"Annuities payable under the Governor General's Act","Pensions payables en vertu de la Loi sur le gouverneur général(L.R.C. (1985), ch. G-9)","SA",-3639,-71514,-6151,529,0,0
"GG","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",2008173,2051125,2249601,2103339,2068616,0
"GG","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",64671,-70928,-280444,-81600,0,0
"GG","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,69292,0,0,0,0
"GG","S",0,"Salary of the Governor General","Traitement du gouverneur général","ME",274120,283166,287697,287985,294200,0
"GG","S",0,"Salary of the Governor General","Traitement du gouverneur général","SA",2080,2638,1345,5134,0,0
"GG","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",5653,6457,3695,5157,0,0
"GSC",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,688003447
"GSC",1,1,"Operating and Program","Fonctionnement et Programme","ME",1786071771,1651054220,1563893483,2134161650,1939701842,0
"GSC",1,1,"Operating and Program","Fonctionnement et Programme","SEA",0,40400000,290359023,0,60617348,0
"GSC",1,1,"Operating and Program","Fonctionnement et Programme","SEB",-209308452,0,52350000,-1681518,67725578,0
"GSC",1,1,"Operating and Program","Fonctionnement et Programme","SEC",51614121,40491592,40634322,140598519,0,0
"GSC",1,1,"Operating and Program","Fonctionnement et Programme","VA",92532262,44028940,57984110,109489098,587830407,0
"GSC",5,2,"Capital","Capital","IE",0,0,0,0,0,255733012
"GSC",5,2,"Capital","Capital","ME",759963628,1099063968,1183196646,1441927728,1181025573,0
"GSC",5,2,"Capital","Capital","SEA",0,29800000,60943600,0,0,0
"GSC",5,2,"Capital","Capital","SEB",334498855,0,5000000,-6974827,7555559,0
"GSC",5,2,"Capital","Capital","SEC",0,42559132,59277525,73639764,0,0
"GSC",5,2,"Capital","Capital","VA",64027170,155873847,91075681,44020011,110338927,0
"GSC","S",0,"Collection Agency Fees","Honoraires - Agence de recouvrement","SA",6292,0,0,0,0,0
"GSC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","ME",112067505,116552819,121005086,107826353,103569254,0
"GSC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SA",-5625570,-9776013,-21879862,-8552728,23773413,0
"GSC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEA",0,0,304209,0,297425,0
"GSC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEB",0,0,3320000,0,194612,0
"GSC","S",0,"Contributions to employee benefit plans","Contributions aux régimes d'avantages sociaux des employés","SEC",0,0,0,13828072,0,0
"GSC","S",0,"Defence Production Revolving Fund","Fonds renouvelable de la production de défense","SA",100000000,100000000,100000000,100000000,0,0
"GSC","S",0,"Optional Services Revolving Fund","Fonds renouvelable des services optionnels","SA",34010271,28648673,27542676,36688658,0,0
"GSC","S",0,"Payment in lieu of taxes to municipalities and other taxing authorities","Paiement en remplacement d'impôts fonciers versés aux municipalités et à d'autres autorités taxatrices","SA",0,310,31455045,6789983,0,0
"GSC","S",0,"Real Property Services Revolving Fund","Fonds renouvelable des Services immobiliers","ME",4600000,4800000,2600000,6125449,3700249,0
"GSC","S",0,"Real Property Services Revolving Fund","Fonds renouvelable des Services immobiliers","SA",199827431,179337626,192408917,217925978,0,0
"GSC","S",0,"Refunds of amounts credited to revenues in previous years","Remboursements de montants portés aux revenus d'exercices antérieurs","SA",472871,29854,0,216745,0,0
"GSC","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","ME",80300,82100,83500,84400,86000,0
"GSC","S",0,"Salary and Motor Car Allowance","Traitement et allocation pour automobile","SA",0,228,0,-166,0,0
"GSC","S",0,"Spending of proceeds from the disposal of surplus Crown assets","Dépenses des produits de la vente de biens excédentaires de l'État","SA",627769,685105,685267,508231,0,0
"GSC","S",0,"Translation Bureau Revolving Fund","Fonds renouvelable du Bureau de la traduction","ME",1340709,-27511,-319317,3956604,7308187,0
"GSC","S",0,"Translation Bureau Revolving Fund","Fonds renouvelable du Bureau de la traduction","SA",31105954,37046392,43591887,48394408,0,0
"H",1,1,"Operating and Program","Fonctionnement et Programme","IE",0,0,0,0,0,178460440
